TAZ1741,HHInc,purpose,mode,Access_final
11130,1,HbSh,Transit,12.56511957
11130,1,HbSo,Active,11.15725459
11130,1,HbSo,All,15.99650604
11130,1,HbSo,Auto,15.90999579
11130,1,HbSo,Transit,13.51287175
11130,1,HbW,Active,12.80308854
11130,1,HbW,All,15.90168355
11130,1,HbW,Auto,15.61084864
11130,1,HbW,Transit,14.66441055
11130,2,HbEs,Active,11.08453484
11130,2,HbEs,All,13.45996533
11130,2,HbEs,Auto,13.45927789
11130,2,HbEs,Transit,11.81260094
11130,2,HbPb,Active,10.09520691
11130,2,HbPb,All,15.18742681
11130,2,HbPb,Auto,15.12686318
11130,2,HbPb,Transit,13.74043296
11130,2,HbSh,Active,9.715549077
11130,2,HbSh,All,14.98015944
11130,2,HbSh,Auto,14.91016402
11130,2,HbSh,Transit,12.51810232
11130,2,HbSo,Active,11.15725459
11130,2,HbSo,All,16.50351928
11130,2,HbSo,Auto,16.46106257
11130,2,HbSo,Transit,13.62569807
11130,2,HbW,Active,12.80308854
11130,2,HbW,All,16.24572562
11130,2,HbW,Auto,16.09083103
11130,2,HbW,Transit,14.71775011
11130,3,HbEs,Active,11.08453484
11130,3,HbEs,All,13.49992292
11130,3,HbEs,Auto,13.49946201
11130,3,HbEs,Transit,11.80644774
11130,3,HbPb,Active,10.09520691
11130,3,HbPb,All,15.34615933
11130,3,HbPb,Auto,15.30664755
11130,3,HbPb,Transit,13.76314616
11130,3,HbSh,Active,9.715549077
11130,3,HbSh,All,15.54159956
11130,3,HbSh,Auto,15.50523965
11130,3,HbSh,Transit,12.71034071
11130,3,HbSo,Active,11.15725459
11130,3,HbSo,All,16.64348759
11130,3,HbSo,Auto,16.61368816
11130,3,HbSo,Transit,13.61555667
11130,3,HbW,Active,12.80308854
11130,3,HbW,All,16.46455706
11130,3,HbW,Auto,16.36282453
11130,3,HbW,Transit,14.73992856
11140,1,HbEs,Active,11.07599292
11140,1,HbEs,All,13.39663241
11140,1,HbEs,Auto,13.39446423
11140,1,HbEs,Transit,11.92916249
11140,1,HbPb,Active,10.02454373
11140,1,HbPb,All,15.06788877
11140,1,HbPb,Auto,14.89746802
11140,1,HbPb,Transit,13.99032741
11140,1,HbSh,Active,9.692077099
11140,1,HbSh,All,14.67127866
11140,1,HbSh,Auto,14.46980172
11140,1,HbSh,Transit,12.69010303
11140,1,HbSo,Active,11.08693584
11140,1,HbSo,All,15.94011377
11140,1,HbSo,Auto,15.81068559
11140,1,HbSo,Transit,13.80839747
11140,1,HbW,Active,12.73449705
11140,1,HbW,All,15.913602
11140,1,HbW,Auto,15.49733463
11140,1,HbW,Transit,14.94193181
11140,2,HbEs,Active,11.07599292
11140,2,HbEs,All,13.44270247
11140,2,HbEs,Auto,13.44170049
11140,2,HbEs,Transit,11.89300498
11140,2,HbPb,Active,10.02454373
11140,2,HbPb,All,15.17543812
11140,2,HbPb,Auto,15.0838856
11140,2,HbPb,Transit,13.94232081
11140,2,HbSh,Active,9.692077099
11140,2,HbSh,All,14.91411419
11140,2,HbSh,Auto,14.82383541
11140,2,HbSh,Transit,12.63123781
11140,2,HbSo,Active,11.08693584
11140,2,HbSo,All,16.45661483
11140,2,HbSo,Auto,16.3955703
11140,2,HbSo,Transit,13.9103903
11140,2,HbW,Active,12.73449705
11140,2,HbW,All,16.23593922
11140,2,HbW,Auto,16.01128082
11140,2,HbW,Transit,14.981787
11140,3,HbEs,Active,11.07599292
11140,3,HbEs,All,13.48597782
11140,3,HbEs,Auto,13.48534498
11140,3,HbEs,Transit,11.88490144
11140,3,HbPb,Active,10.02454373
11140,3,HbPb,All,15.33596567
11140,3,HbPb,Auto,15.27613049
11140,3,HbPb,Transit,13.96275445
11140,3,HbSh,Active,9.692077099
11140,3,HbSh,All,15.49045971
11140,3,HbSh,Auto,15.44452939
11140,3,HbSh,Transit,12.81996871
11140,3,HbSo,Active,11.08693584
11140,3,HbSo,All,16.60730325
11140,3,HbSo,Auto,16.56525336
11140,3,HbSo,Transit,13.89742511
11140,3,HbW,Active,12.73449705
11140,3,HbW,All,16.45339515
11140,3,HbW,Auto,16.30493139
11140,3,HbW,Transit,15.00039262
11150,1,HbEs,Active,11.11838957
11150,1,HbEs,All,13.42794342
11150,1,HbEs,Auto,13.42579502
11150,1,HbEs,Transit,11.89320281
11150,1,HbPb,Active,10.53774961
11150,1,HbPb,All,15.12321546
11150,1,HbPb,Auto,14.98170518
11150,1,HbPb,Transit,13.92511678
11150,1,HbSh,Active,10.46766754
11150,1,HbSh,All,14.82318539
11150,1,HbSh,Auto,14.64592733
11150,1,HbSh,Transit,12.74053046
11150,1,HbSo,Active,11.76325702
11150,1,HbSo,All,16.05591228
11150,1,HbSo,Auto,15.94573376
11150,1,HbSo,Transit,13.74187107
11150,1,HbW,Active,13.03448345
11150,1,HbW,All,16.02517199
11150,1,HbW,Auto,15.65391428
11150,1,HbW,Transit,14.95986288
11150,2,HbEs,Active,11.11838957
11150,2,HbEs,All,13.47163827
11150,2,HbEs,Auto,13.47052506
11150,2,HbEs,Transit,11.86457008
11150,2,HbPb,Active,10.53774961
11150,2,HbPb,All,15.22595135
11150,2,HbPb,Auto,15.14775366
11150,2,HbPb,Transit,13.88630698
11150,2,HbSh,Active,10.46766754
11150,2,HbSh,All,15.04234105
11150,2,HbSh,Auto,14.95969104
11150,2,HbSh,Transit,12.6929406
11150,2,HbSo,Active,11.76325702
11150,2,HbSo,All,16.54829557
11150,2,HbSo,Auto,16.49418852
11150,2,HbSo,Transit,13.85394869
11150,2,HbW,Active,13.03448345
11150,2,HbW,All,16.33762283
11150,2,HbW,Auto,16.13326871
11150,2,HbW,Transit,15.00662189
11150,3,HbEs,Active,11.11838957
11150,3,HbEs,All,13.50690268
11150,3,HbEs,Auto,13.50611816
11150,3,HbEs,Transit,11.85871492
11150,3,HbPb,Active,10.53774961
11150,3,HbPb,All,15.36921382
11150,3,HbPb,Auto,15.31532645
11150,3,HbPb,Transit,13.90906973
11150,3,HbSh,Active,10.46766754
11150,3,HbSh,All,15.57465855
11150,3,HbSh,Auto,15.52960904
11150,3,HbSh,Transit,12.88557539
11150,3,HbSo,Active,11.76325702
11150,3,HbSo,All,16.67016053
11150,3,HbSo,Auto,16.63052939
11150,3,HbSo,Transit,13.84438481
11150,3,HbW,Active,13.03448345
11150,3,HbW,All,16.52463033
11150,3,HbW,Auto,16.38251634
11150,3,HbW,Transit,15.02720399
11160,1,HbEs,Active,11.17557725
11160,1,HbEs,All,13.43534949
11160,1,HbEs,Auto,13.43288118
11160,1,HbEs,Transit,11.97594155
11160,1,HbPb,Active,10.87368304
11160,1,HbPb,All,15.13746813
11160,1,HbPb,Auto,14.98070976
11160,1,HbPb,Transit,14.02089235
11160,1,HbSh,Active,10.75318204
11160,1,HbSh,All,14.8611584
11160,1,HbSh,Auto,14.67160586
11160,1,HbSh,Transit,12.80295606
11160,1,HbSo,Active,12.03326415
11160,1,HbSo,All,16.08835112
11160,1,HbSo,Auto,15.96257479
11160,1,HbSo,Transit,13.87592074
11160,1,HbW,Active,13.21638732
11160,1,HbW,All,16.04458307
11160,1,HbW,Auto,15.65476395
11160,1,HbW,Transit,15.00691969
11160,2,HbEs,Active,11.17557725
11160,2,HbEs,All,13.48081707
11160,2,HbEs,Auto,13.47954656
11160,2,HbEs,Transit,11.94370101
11160,2,HbPb,Active,10.87368304
11160,2,HbPb,All,15.24204372
11160,2,HbPb,Auto,15.15641755
11160,2,HbPb,Transit,13.97899201
11160,2,HbSh,Active,10.75318204
11160,2,HbSh,All,15.09224566
11160,2,HbSh,Auto,15.00508229
11160,2,HbSh,Transit,12.75157872
11160,2,HbSo,Active,12.03326415
11160,2,HbSo,All,16.5777861
11160,2,HbSo,Auto,16.51565322
11160,2,HbSo,Transit,13.9854561
11160,2,HbW,Active,13.21638732
11160,2,HbW,All,16.35839333
11160,2,HbW,Auto,16.14507928
11160,2,HbW,Transit,15.05130958
11160,3,HbEs,Active,11.17557725
11160,3,HbEs,All,13.52014311
11160,3,HbEs,Auto,13.51927266
11160,3,HbEs,Transit,11.93683627
11160,3,HbPb,Active,10.87368304
11160,3,HbPb,All,15.39107204
11160,3,HbPb,Auto,15.33326851
11160,3,HbPb,Transit,14.00156387
11160,3,HbSh,Active,10.75318204
11160,3,HbSh,All,15.62878878
11160,3,HbSh,Auto,15.58200431
11160,3,HbSh,Transit,12.94423958
11160,3,HbSo,Active,12.03326415
11160,3,HbSo,All,16.71238775
11160,3,HbSo,Auto,16.66794956
11160,3,HbSo,Transit,13.97470541
11160,3,HbW,Active,13.21638732
11160,3,HbW,All,16.55806571
11160,3,HbW,Auto,16.41373974
11160,3,HbW,Transit,15.07118365
11170,1,HbEs,Active,11.06762225
11170,1,HbEs,All,13.37491091
11170,1,HbEs,Auto,13.36912561
11170,1,HbEs,Transit,12.20194898
11170,1,HbPb,Active,10.10859379
11170,1,HbPb,All,15.19472194
11170,1,HbPb,Auto,14.82611605
11170,1,HbPb,Transit,14.6115365
11170,1,HbSh,Active,10.09310005
11170,1,HbSh,All,14.70883024
11170,1,HbSh,Auto,14.32974031
11170,1,HbSh,Transit,13.35810506
11170,1,HbSo,Active,11.23497131
11170,1,HbSo,All,16.02541294
11170,1,HbSo,Auto,15.69900175
11170,1,HbSo,Transit,14.74411217
11170,1,HbW,Active,12.84515659
11170,1,HbW,All,16.11464978
11170,1,HbW,Auto,15.37473206
11170,1,HbW,Transit,15.56298753
11170,2,HbEs,Active,11.06762225
11170,2,HbEs,All,13.41862616
11170,2,HbEs,Auto,13.41602335
11170,2,HbEs,Transit,12.15522834
11170,2,HbPb,Active,10.10859379
11170,2,HbPb,All,15.25308315
11170,2,HbPb,Auto,15.02544943
11170,2,HbPb,Transit,14.55488322
11170,2,HbSh,Active,10.09310005
11170,2,HbSh,All,14.90243761
11170,2,HbSh,Auto,14.71158567
11170,2,HbSh,Transit,13.28864466
11170,2,HbSo,Active,11.23497131
11170,2,HbSo,All,16.47246135
11170,2,HbSo,Auto,16.30557235
11170,2,HbSo,Transit,14.83925578
11170,2,HbW,Active,12.84515659
11170,2,HbW,All,16.35009704
11170,2,HbW,Auto,15.90659907
11170,2,HbW,Transit,15.58783044
11170,3,HbEs,Active,11.06762225
11170,3,HbEs,All,13.46309883
11170,3,HbEs,Auto,13.46147777
11170,3,HbEs,Transit,12.14443012
11170,3,HbPb,Active,10.10859379
11170,3,HbPb,All,15.38800875
11170,3,HbPb,Auto,15.22633078
11170,3,HbPb,Transit,14.57578131
11170,3,HbSh,Active,10.09310005
11170,3,HbSh,All,15.45312618
11170,3,HbSh,Auto,15.34893653
11170,3,HbSh,Transit,13.48195019
11170,3,HbSo,Active,11.23497131
11170,3,HbSo,All,16.60837685
11170,3,HbSo,Auto,16.48684683
11170,3,HbSo,Transit,14.82347887
11170,3,HbW,Active,12.84515659
11170,3,HbW,All,16.52784895
11170,3,HbW,Auto,16.21419046
11170,3,HbW,Transit,15.60219027
11180,1,HbEs,Active,11.10329628
11180,1,HbEs,All,13.38026745
11180,1,HbEs,Auto,13.37353771
11180,1,HbEs,Transit,12.21815779
11180,1,HbPb,Active,10.57209554
11180,1,HbPb,All,15.18857542
11180,1,HbPb,Auto,14.79893469
11180,1,HbPb,Transit,14.60040549
11180,1,HbSh,Active,10.81879217
11180,1,HbSh,All,14.71723775
11180,1,HbSh,Auto,14.29212911
11180,1,HbSh,Transit,13.36495666
11180,1,HbSo,Active,11.93461272
11180,1,HbSo,All,16.02369923
11180,1,HbSo,Auto,15.67305533
11180,1,HbSo,Transit,14.7289822
11180,1,HbW,Active,13.02284378
11180,1,HbW,All,16.12037183
11180,1,HbW,Auto,15.33938364
11180,1,HbW,Transit,15.56717844
11180,2,HbEs,Active,11.10329628
11180,2,HbEs,All,13.42400786
11180,2,HbEs,Auto,13.42095017
11180,2,HbEs,Transit,12.16158525
11180,2,HbPb,Active,10.57209554
11180,2,HbPb,All,15.24796754
11180,2,HbPb,Auto,15.01882987
11180,2,HbPb,Transit,14.53178685
11180,2,HbSh,Active,10.81879217
11180,2,HbSh,All,14.92381605
11180,2,HbSh,Auto,14.71753644
11180,2,HbSh,Transit,13.28082582
11180,2,HbSo,Active,11.93461272
11180,2,HbSo,All,16.47582011
11180,2,HbSo,Auto,16.30175512
11180,2,HbSo,Transit,14.80903031
11180,2,HbW,Active,13.02284378
11180,2,HbW,All,16.35230256
11180,2,HbW,Auto,15.89655856
11180,2,HbW,Transit,15.58109971
11180,3,HbEs,Active,11.10329628
11180,3,HbEs,All,13.47136037
11180,3,HbEs,Auto,13.46950974
11180,3,HbEs,Transit,12.1473214
11180,3,HbPb,Active,10.57209554
11180,3,HbPb,All,15.38839004
11180,3,HbPb,Auto,15.23228775
11180,3,HbPb,Transit,14.54816413
11180,3,HbSh,Active,10.81879217
11180,3,HbSh,All,15.48044429
11180,3,HbSh,Auto,15.37257356
11180,3,HbSh,Transit,13.46782874
11180,3,HbSo,Active,11.93461272
11180,3,HbSo,All,16.62449499
11180,3,HbSo,Auto,16.50339192
11180,3,HbSo,Transit,14.78818407
11180,3,HbW,Active,13.02284378
11180,3,HbW,All,16.53873815
11180,3,HbW,Auto,16.22697907
11180,3,HbW,Transit,15.59161614
11190,1,HbEs,Active,11.11205461
11190,1,HbEs,All,13.35033773
11190,1,HbEs,Auto,13.33914389
11190,1,HbEs,Transit,12.3028811
11190,1,HbPb,Active,10.70907089
11190,1,HbPb,All,15.18401851
11190,1,HbPb,Auto,14.61800022
11190,1,HbPb,Transit,14.73027266
11190,1,HbSh,Active,10.9427973
11190,1,HbSh,All,14.60195108
11190,1,HbSh,Auto,13.9457261
11190,1,HbSh,Transit,13.52966606
11190,1,HbSo,Active,12.104311
11190,1,HbSo,All,15.95582217
11190,1,HbSo,Auto,15.41508687
11190,1,HbSo,Transit,14.94681232
11190,1,HbW,Active,13.03584079
11190,1,HbW,All,16.11614035
11190,1,HbW,Auto,15.0454314
11190,1,HbW,Transit,15.70684346
11190,2,HbEs,Active,11.11205461
11190,2,HbEs,All,13.38229157
11190,2,HbEs,Auto,13.37682969
11190,2,HbEs,Transit,12.21913009
11190,2,HbPb,Active,10.70907089
11190,2,HbPb,All,15.20918693
11190,2,HbPb,Auto,14.86690153
11190,2,HbPb,Transit,14.62944675
11190,2,HbSh,Active,10.9427973
11190,2,HbSh,All,14.78298343
11190,2,HbSh,Auto,14.44363839
11190,2,HbSh,Transit,13.40604765
11190,2,HbSo,Active,12.104311
11190,2,HbSo,All,16.36493188
11190,2,HbSo,Auto,16.0811904
11190,2,HbSo,Transit,14.98834777
11190,2,HbW,Active,13.03584079
11190,2,HbW,All,16.28262764
11190,2,HbW,Auto,15.6254624
11190,2,HbW,Transit,15.69092559
11190,3,HbEs,Active,11.11205461
11190,3,HbEs,All,13.42893919
11190,3,HbEs,Auto,13.42567476
11190,3,HbEs,Transit,12.19154009
11190,3,HbPb,Active,10.70907089
11190,3,HbPb,All,15.33781616
11190,3,HbPb,Auto,15.10599865
11190,3,HbPb,Transit,14.63012091
11190,3,HbSh,Active,10.9427973
11190,3,HbSh,All,15.33184497
11190,3,HbSh,Auto,15.14910025
11190,3,HbSh,Transit,13.5739438
11190,3,HbSo,Active,12.104311
11190,3,HbSo,All,16.51574029
11190,3,HbSo,Auto,16.3221586
11190,3,HbSo,Transit,14.94832691
11190,3,HbW,Active,13.03584079
11190,3,HbW,All,16.45090471
11190,3,HbW,Auto,15.99365958
11190,3,HbW,Transit,15.68688949
11200,1,HbEs,Active,11.12218329
11200,1,HbEs,All,13.36830275
11200,1,HbEs,Auto,13.36284937
11200,1,HbEs,Transit,12.07308455
11200,1,HbPb,Active,10.71623729
11200,1,HbPb,All,15.05406911
11200,1,HbPb,Auto,14.72151155
11200,1,HbPb,Transit,14.28994344
11200,1,HbSh,Active,10.72136311
11200,1,HbSh,All,14.55839455
11200,1,HbSh,Auto,14.15152571
11200,1,HbSh,Transit,13.03910514
11200,1,HbSo,Active,12.04651672
11200,1,HbSo,All,15.83513422
11200,1,HbSo,Auto,15.56970718
11200,1,HbSo,Transit,14.17109694
11200,1,HbW,Active,13.11408407
11200,1,HbW,All,15.93047448
11200,1,HbW,Auto,15.21508202
11200,1,HbW,Transit,15.25019202
11200,2,HbEs,Active,11.12218329
11200,2,HbEs,All,13.41413444
11200,2,HbEs,Auto,13.41160765
11200,2,HbEs,Transit,12.00373086
11200,2,HbPb,Active,10.71623729
11200,2,HbPb,All,15.14941614
11200,2,HbPb,Auto,14.97729571
11200,2,HbPb,Transit,14.2009756
11200,2,HbSh,Active,10.72136311
11200,2,HbSh,All,14.830971
11200,2,HbSh,Auto,14.65237373
11200,2,HbSh,Transit,12.93001948
11200,2,HbSo,Active,12.04651672
11200,2,HbSo,All,16.36562786
11200,2,HbSo,Auto,16.2453157
11200,2,HbSo,Transit,14.22519656
11200,2,HbW,Active,13.11408407
11200,2,HbW,All,16.20546955
11200,2,HbW,Auto,15.82090631
11200,2,HbW,Transit,15.25211879
11200,3,HbEs,Active,11.12218329
11200,3,HbEs,All,13.46735983
11200,3,HbEs,Auto,13.46586073
11200,3,HbEs,Transit,11.98502532
11200,3,HbPb,Active,10.71623729
11200,3,HbPb,All,15.31979314
11200,3,HbPb,Auto,15.21394235
11200,3,HbPb,Transit,14.20947516
11200,3,HbSh,Active,10.72136311
11200,3,HbSh,All,15.43333101
11200,3,HbSh,Auto,15.34763663
11200,3,HbSh,Transit,13.10692715
11200,3,HbSo,Active,12.04651672
11200,3,HbSo,All,16.55756874
11200,3,HbSo,Auto,16.48186364
11200,3,HbSo,Transit,14.19628237
11200,3,HbW,Active,13.11408407
11200,3,HbW,All,16.43616737
11200,3,HbW,Auto,16.19222067
11200,3,HbW,Transit,15.25878841
11210,1,HbEs,Active,11.17457737
11210,1,HbEs,All,13.42444571
11210,1,HbEs,Auto,13.42087281
11210,1,HbEs,Transit,12.06334613
11210,1,HbPb,Active,11.00865714
11210,1,HbPb,All,15.17179466
11210,1,HbPb,Auto,14.953813
11210,1,HbPb,Transit,14.27691714
11210,1,HbSh,Active,11.05599296
11210,1,HbSh,All,14.85578045
11210,1,HbSh,Auto,14.60689732
11210,1,HbSh,Transit,13.05287342
11210,1,HbSo,Active,12.31137435
11210,1,HbSo,All,16.09141445
11210,1,HbSo,Auto,15.91302042
11210,1,HbSo,Transit,14.19310571
11210,1,HbW,Active,13.32797418
11210,1,HbW,All,16.10178384
11210,1,HbW,Auto,15.60984723
11210,1,HbW,Transit,15.23383611
11210,2,HbEs,Active,11.17457737
11210,2,HbEs,All,13.46978475
11210,2,HbEs,Auto,13.46798133
11210,2,HbEs,Transit,12.02680692
11210,2,HbPb,Active,11.00865714
11210,2,HbPb,All,15.26061057
11210,2,HbPb,Auto,15.13724017
11210,2,HbPb,Transit,14.23079009
11210,2,HbSh,Active,11.05599296
11210,2,HbSh,All,15.07355558
11210,2,HbSh,Auto,14.9563081
11210,2,HbSh,Transit,12.99631659
11210,2,HbSo,Active,12.31137435
11210,2,HbSo,All,16.56846277
11210,2,HbSo,Auto,16.48105845
11210,2,HbSo,Transit,14.29931359
11210,2,HbW,Active,13.32797418
11210,2,HbW,All,16.38815555
11210,2,HbW,Auto,16.11336449
11210,2,HbW,Transit,15.2723667
11210,3,HbEs,Active,11.17457737
11210,3,HbEs,All,13.50700751
11210,3,HbEs,Auto,13.50575298
11210,3,HbEs,Transit,12.01932249
11210,3,HbPb,Active,11.00865714
11210,3,HbPb,All,15.39774491
11210,3,HbPb,Auto,15.31125205
11210,3,HbPb,Transit,14.25419267
11210,3,HbSh,Active,11.05599296
11210,3,HbSh,All,15.59602316
11210,3,HbSh,Auto,15.53145992
11210,3,HbSh,Transit,13.19162461
11210,3,HbSo,Active,12.31137435
11210,3,HbSo,All,16.69227691
11210,3,HbSo,Auto,16.62820864
11210,3,HbSo,Transit,14.28792875
11210,3,HbW,Active,13.32797418
11210,3,HbW,All,16.56745933
11210,3,HbW,Auto,16.37506125
11210,3,HbW,Transit,15.29141601
11220,1,HbEs,Active,11.21447232
11220,1,HbEs,All,13.42489059
11220,1,HbEs,Auto,13.42132479
11220,1,HbEs,Transit,12.08208111
11220,1,HbPb,Active,11.15027939
11220,1,HbPb,All,15.15859306
11220,1,HbPb,Auto,14.93808791
11220,1,HbPb,Transit,14.24631757
11220,1,HbSh,Active,11.05759996
11220,1,HbSh,All,14.85593427
11220,1,HbSh,Auto,14.59418211
11220,1,HbSh,Transit,13.06383868
11220,1,HbSo,Active,12.38116403
11220,1,HbSo,All,16.09473186
11220,1,HbSo,Auto,15.89966542
11220,1,HbSo,Transit,14.25948923
11220,1,HbW,Active,13.42122922
11220,1,HbW,All,16.08008681
11220,1,HbW,Auto,15.58882875
11220,1,HbW,Transit,15.18455903
11220,2,HbEs,Active,11.21447232
11220,2,HbEs,All,13.47058218
11220,2,HbEs,Auto,13.4688207
11220,2,HbEs,Transit,12.04169246
11220,2,HbPb,Active,11.15027939
11220,2,HbPb,All,15.25191523
11220,2,HbPb,Auto,15.12979327
11220,2,HbPb,Transit,14.19574244
11220,2,HbSh,Active,11.05759996
11220,2,HbSh,All,15.0823499
11220,2,HbSh,Auto,14.96079939
11220,2,HbSh,Transit,13.00182759
11220,2,HbSo,Active,12.38116403
11220,2,HbSo,All,16.56779152
11220,2,HbSo,Auto,16.47148169
11220,2,HbSo,Transit,14.36107111
11220,2,HbW,Active,13.42122922
11220,2,HbW,All,16.37168472
11220,2,HbW,Auto,16.09997547
11220,2,HbW,Transit,15.22024402
11220,3,HbEs,Active,11.21447232
11220,3,HbEs,All,13.51075304
11220,3,HbEs,Auto,13.50956861
11220,3,HbEs,Transit,12.03286961
11220,3,HbPb,Active,11.15027939
11220,3,HbPb,All,15.39519967
11220,3,HbPb,Auto,15.31164159
11220,3,HbPb,Transit,14.21738404
11220,3,HbSh,Active,11.05759996
11220,3,HbSh,All,15.60809123
11220,3,HbSh,Auto,15.54184983
11220,3,HbSh,Transit,13.19463028
11220,3,HbSo,Active,12.38116403
11220,3,HbSo,All,16.70133848
11220,3,HbSo,Auto,16.63227946
11220,3,HbSo,Transit,14.34775856
11220,3,HbW,Active,13.42122922
11220,3,HbW,All,16.56343142
11220,3,HbW,Auto,16.37750712
11220,3,HbW,Transit,15.23819453
11230,1,HbEs,Active,11.25425511
11230,1,HbEs,All,13.42145672
11230,1,HbEs,Auto,13.41798088
11230,1,HbEs,Transit,12.04757259
11230,1,HbPb,Active,11.39464197
11230,1,HbPb,All,15.13548785
11230,1,HbPb,Auto,14.91546301
11230,1,HbPb,Transit,14.18759552
11230,1,HbSh,Active,11.58999577
11230,1,HbSh,All,14.84594283
11230,1,HbSh,Auto,14.56970634
11230,1,HbSh,Transit,13.00680111
11230,1,HbSo,Active,12.6277973
11230,1,HbSo,All,16.0647443
11230,1,HbSo,Auto,15.87600367
11230,1,HbSo,Transit,14.12056896
11230,1,HbW,Active,13.52760418
11230,1,HbW,All,16.05457133
11230,1,HbW,Auto,15.55235118
11230,1,HbW,Transit,15.14514413
11230,2,HbEs,Active,11.25425511
11230,2,HbEs,All,13.4679926
11230,2,HbEs,Auto,13.46632024
11230,2,HbEs,Transit,12.00486292
11230,2,HbPb,Active,11.39464197
11230,2,HbPb,All,15.23587082
11230,2,HbPb,Auto,15.11574032
11230,2,HbPb,Transit,14.13303803
11230,2,HbSh,Active,11.58999577
11230,2,HbSh,All,15.08344006
11230,2,HbSh,Auto,14.95381303
11230,2,HbSh,Transit,12.93990597
11230,2,HbSo,Active,12.6277973
11230,2,HbSo,All,16.54770883
11230,2,HbSo,Auto,16.45423066
11230,2,HbSo,Transit,14.21610657
11230,2,HbW,Active,13.52760418
11230,2,HbW,All,16.35084579
11230,2,HbW,Auto,16.0729564
11230,2,HbW,Transit,15.17778787
11230,3,HbEs,Active,11.25425511
11230,3,HbEs,All,13.51351636
11230,3,HbEs,Auto,13.51244744
11230,3,HbEs,Transit,11.99491226
11230,3,HbPb,Active,11.39464197
11230,3,HbPb,All,15.39112676
11230,3,HbPb,Auto,15.3114949
11230,3,HbPb,Transit,14.15286032
11230,3,HbSh,Active,11.58999577
11230,3,HbSh,All,15.62172748
11230,3,HbSh,Auto,15.55271139
11230,3,HbSh,Transit,13.13085783
11230,3,HbSo,Active,12.6277973
11230,3,HbSo,All,16.70158884
11230,3,HbSo,Auto,16.63673976
11230,3,HbSo,Transit,14.20078996
11230,3,HbW,Active,13.52760418
11230,3,HbW,All,16.56230255
11230,3,HbW,Auto,16.37771946
11230,3,HbW,Transit,15.19439458
11240,1,HbEs,Active,11.22832937
11240,1,HbEs,All,13.40158578
11240,1,HbEs,Auto,13.39817573
11240,1,HbEs,Transit,11.95963013
11240,1,HbPb,Active,11.26421197
11240,1,HbPb,All,15.04567756
11240,1,HbPb,Auto,14.82435552
11240,1,HbPb,Transit,13.97953373
11240,1,HbSh,Active,11.39656011
11240,1,HbSh,All,14.69687768
11240,1,HbSh,Auto,14.38378587
11240,1,HbSh,Transit,12.83943163
11240,1,HbSo,Active,12.46419902
11240,1,HbSo,All,15.92356257
11240,1,HbSo,Auto,15.7394432
11240,1,HbSo,Transit,13.82610029
11240,1,HbW,Active,13.46610227
11240,1,HbW,All,15.93155722
11240,1,HbW,Auto,15.39943685
11240,1,HbW,Transit,14.97830577
11240,2,HbEs,Active,11.22832937
11240,2,HbEs,All,13.45012607
11240,2,HbEs,Auto,13.4485835
11240,2,HbEs,Transit,11.90301888
11240,2,HbPb,Active,11.26421197
11240,2,HbPb,All,15.17269445
11240,2,HbPb,Auto,15.06380308
11240,2,HbPb,Transit,13.90366223
11240,2,HbSh,Active,11.39656011
11240,2,HbSh,All,14.98417608
11240,2,HbSh,Auto,14.84924271
11240,2,HbSh,Transit,12.74639547
11240,2,HbSo,Active,12.46419902
11240,2,HbSo,All,16.45966515
11240,2,HbSo,Auto,16.37461568
11240,2,HbSo,Transit,13.8928734
11240,2,HbW,Active,13.46610227
11240,2,HbW,All,16.25304131
11240,2,HbW,Auto,15.97737484
11240,2,HbW,Transit,14.99646686
11240,3,HbEs,Active,11.22832937
11240,3,HbEs,All,13.50130015
11240,3,HbEs,Auto,13.50039845
11240,3,HbEs,Transit,11.88829609
11240,3,HbPb,Active,11.26421197
11240,3,HbPb,All,15.34966742
11240,3,HbPb,Auto,15.28440147
11240,3,HbPb,Transit,13.9150253
11240,3,HbSh,Active,11.39656011
11240,3,HbSh,All,15.56160896
11240,3,HbSh,Auto,15.49647638
11240,3,HbSh,Transit,12.92429753
11240,3,HbSo,Active,12.46419902
11240,3,HbSo,All,16.64636213
11240,3,HbSo,Auto,16.59286769
11240,3,HbSo,Transit,13.86909503
11240,3,HbW,Active,13.46610227
11240,3,HbW,All,16.49513817
11240,3,HbW,Auto,16.32495646
11240,3,HbW,Transit,15.00822014
11250,1,HbEs,Active,11.19057233
11250,1,HbEs,All,13.35309121
11250,1,HbEs,Auto,13.34107165
11250,1,HbEs,Transit,12.32542966
11250,1,HbPb,Active,11.31005935
11250,1,HbPb,All,15.17201609
11250,1,HbPb,Auto,14.57846863
11250,1,HbPb,Transit,14.7178256
11250,1,HbSh,Active,11.52948137
11250,1,HbSh,All,14.60618495
11250,1,HbSh,Auto,13.88771494
11250,1,HbSh,Transit,13.54432401
11250,1,HbSo,Active,12.80613555
11250,1,HbSo,All,15.94468575
11250,1,HbSo,Auto,15.37220139
11250,1,HbSo,Transit,14.9162884
11250,1,HbW,Active,13.30702895
11250,1,HbW,All,16.1034079
11250,1,HbW,Auto,14.99222831
11250,1,HbW,Transit,15.68430247
11250,2,HbEs,Active,11.19057233
11250,2,HbEs,All,13.38635081
11250,2,HbEs,Auto,13.38042839
11250,2,HbEs,Transit,12.23116015
11250,2,HbPb,Active,11.31005935
