matrices:,md5,md6,md7,md8,md9,md10,md11,md20,md21,md22,md23,md24,md25,md31,md32,md33,md34,md35,md36,md37,md38,md39,md40,md41,md42,md43,md44,md45,md46,md47,md48,md49,md50,md51,md52,mo915,mo916,mo917,mo918,mo919,mo920,mo921,mo922,mo923,mo924,mo925,mo926
name:,Con11,FIRE11,TCWh11,Ret11,Bus11,AcIn11,HeEd11,PpTt11,Pp2_11,Pp3_11,PSEn11,HhLwIn,HhMdIn,aWkL,aWkM,aWkH,aNw,aUv,aSc,aSh,aPB,aSo,aEc,aNo,aWkLf,aWkMf,aWkHf,aNwf,aUvnf,aScf,aShf,aPBf,aSof,aEcf,aNof,p2-10f,p2-20f,p2-30f,p2-11f,p2-21f,p2-31f,p2-12f,p2-22f,p2-32f,p2-13f,p2-23f,p2-33f
description,2011_Const_Mfg,2011_FIRE,2011_TCU_WhSale,2011_Retail,2011_Business_OthServ,2011_Accom_Fd_Info,2011_Health_Ed_PubAd,2011_total_population,2011_Pop 5to12,2011_Pop_13to17,PostSec 2011 FT Enrl,Household Low Income,Household Medium Income,AttracWkL,AttracWkM,AttracWkH,AttracNw,AttracUv,AttracSc,AttracSh,AttracPB,AttracSo,AttracEc,AttracNo,FactoredAttracWkL,FactoredAttracWkM,FactoredAttracWkH,FactoredAttracNw,NOTFactoredAttracUv,FactoredAttracSc,FactoredAttracSh,FactoredAttracPB,FactoredAttracSo,FactoredAttracEc,FactoredAttracNo,FactoredProducUvLA0,FactoredProducUvMA0,FactoredProducUvHA0,FactoredProducUvLA1,FactoredProducUvMA1,FactoredProducUvHA1,FactoredProducUvLA2,FactoredProducUvMA2,FactoredProducUvHA2,FactoredProducUvLA3+,FactoredProducUvMA3+,FactoredProducUvHA3+
6900,2.0,6.0,86.0,27.0,8.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,21.573219299316406,98.71629333496094,84.9478530883789,76.69611358642578,5.07012414932251,8.201415061950684,93.00725555419922,72.94384765625,46.07905578613281,37.71990966796875,137.53395080566406,21.64141082763672,99.02745056152344,85.3509292602539,77.2033920288086,5.07012414932251,8.200141906738281,93.9870834350586,73.79794311523438,46.54035186767578,37.72703552246094,138.46339416503906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6910,24.0,183.0,92.0,337.0,380.0,368.0,314.0,4184.0,307.0,238.0,0.0,481.319580078125,625.4035034179688,279.23175048828125,906.900146484375,680.3468017578125,749.4749755859375,24.492599487304688,880.8309936523438,1397.4385986328125,775.79248046875,2195.309326171875,1077.2169189453125,1672.3818359375,280.1143798828125,909.7587280273438,683.5750732421875,754.4320678710938,24.492599487304688,880.6942749023438,1412.16064453125,784.876220703125,2217.286376953125,1077.42041015625,1683.6837158203125,18.39558219909668,4.481948375701904,0.8964741826057434,74.41757202148438,45.65842819213867,20.724143981933594,34.76554870605469,64.34210968017578,81.81648254394531,10.065597534179688,25.05608558654785,50.49309158325195
6920,121.0,173.0,93.0,190.0,158.0,338.0,533.0,5895.0,527.0,423.0,0.0,533.327880859375,729.153076171875,269.24981689453125,915.9403076171875,659.5739135742188,741.261474609375,41.575016021728516,1533.5841064453125,987.80859375,924.6131591796875,2427.9619140625,1585.8533935546875,1698.288330078125,270.10089111328125,918.827392578125,662.70361328125,746.1642456054688,41.575016021728516,1533.3460693359375,998.2151489257812,935.439453125,2452.26806640625,1586.153076171875,1709.7652587890625,20.904977798461914,5.553462505340576,1.1848825216293335,94.21330261230469,61.59251403808594,29.317453384399414,53.33198928833008,101.547607421875,130.990966796875,15.305834770202637,38.37004852294922,77.80435943603516
6930,66.0,0.0,158.0,8.0,47.0,79.0,196.0,4807.0,461.0,356.0,0.0,390.05889892578125,552.76416015625,85.5202865600586,312.58721923828125,155.11427307128906,362.937255859375,15.288373947143555,1285.7764892578125,299.3534851074219,363.043212890625,1316.699462890625,1119.210693359375,753.9449462890625,85.79061126708984,313.572509765625,155.8502960205078,365.3377685546875,15.288373947143555,1285.576904296875,302.5071716308594,367.2940673828125,1329.880859375,1119.422119140625,759.0401000976562,13.107508659362793,3.425021171569824,0.7223317623138428,68.87135314941406,43.369937896728516,20.237716674804688,54.45637130737305,98.30941772460938,123.47096252441406,15.625199317932129,36.8460807800293,72.60077667236328
6940,61.0,16.0,36.0,81.0,385.0,101.0,182.0,3759.0,318.0,211.0,0.0,421.4906921386719,549.91796875,152.62588500976562,550.8682861328125,415.1983337402344,454.45880126953125,14.1963472366333,839.4796752929688,491.5618896484375,367.76611328125,1321.2322998046875,795.9188232421875,815.877685546875,153.1083221435547,552.6046142578125,417.16845703125,457.4646301269531,14.1963472366333,839.349365234375,496.7405090332031,372.072265625,1334.4591064453125,796.0692138671875,821.391357421875,12.19665241241455,2.672395706176758,0.49483394622802734,58.32123947143555,31.84255027770996,13.40584659576416,40.34130859375,66.7213363647461,80.16781616210938,11.719779014587402,26.19680404663086,50.103763580322266
6950,0.0,0.0,0.0,109.0,76.0,195.0,72.0,3546.0,264.0,194.0,0.0,347.2952880859375,478.8333435058594,82.43040466308594,197.32020568847656,55.231990814208984,269.3428955078125,5.616137504577637,716.0112915039062,575.970458984375,337.74188232421875,1352.3240966796875,718.179443359375,753.7135009765625,82.69096374511719,197.94215393066406,55.49406814575195,271.1243591308594,5.616137504577637,715.900146484375,582.038330078125,341.6965026855469,1365.8621826171875,718.3151245117188,758.8070678710938,13.975056648254395,3.769071102142334,0.8079811930656433,62.69239807128906,41.43545150756836,19.753253936767578,35.23870849609375,67.3304443359375,86.41586303710938,11.24170970916748,28.11212158203125,56.54825973510742
7000,473.0,58.0,410.0,24.0,191.0,76.0,226.0,5670.0,598.0,436.0,0.0,494.0701599121094,681.938720703125,242.32833862304688,919.2261962890625,548.2131958007812,509.8744201660156,22.044260025024414,1584.5772705078125,329.29925537109375,408.30169677734375,987.7673950195312,1280.0557861328125,825.1371459960938,243.09432983398438,922.1235961914062,550.814453125,513.2467651367188,22.044260025024414,1584.331298828125,332.7684326171875,413.0824890136719,997.6558837890625,1280.297607421875,830.71337890625,14.151772499084473,3.870025157928467,0.5655784010887146,72.08805084228516,48.37565994262695,15.673042297363281,64.29312133789062,103.90167999267578,96.32054138183594,22.421586990356445,42.66846466064453,56.8786735534668
7010,93.0,24.0,54.0,146.0,421.0,214.0,378.0,9141.0,968.0,694.0,28.0,834.0216674804688,1109.0338134765625,232.59719848632812,784.1029052734375,492.22857666015625,779.0743408203125,70.6942138671875,2548.784423828125,918.1455078125,765.560302734375,1831.893798828125,2136.626708984375,1586.459716796875,233.33242797851562,786.5744018554688,494.564208984375,784.2272338867188,70.6942138671875,2548.388916015625,927.8181762695312,774.5242309570312,1850.2327880859375,2137.030517578125,1597.1810302734375,26.034423828125,7.1490583419799805,1.0629085302352905,122.91259765625,83.97003936767578,27.854063034057617,88.1346206665039,147.1388702392578,140.0977783203125,28.00543212890625,55.31400680541992,75.87335205078125
7020,311.0,27.0,54.0,68.0,67.0,60.0,140.0,3956.0,439.0,294.0,0.0,375.82293701171875,518.991943359375,126.57703399658203,489.03814697265625,245.03160095214844,331.7479553222656,13.655736923217773,1120.8154296875,414.7266845703125,308.8645935058594,760.519775390625,922.088134765625,674.2499389648438,126.97713470458984,490.57958984375,246.19427490234375,333.9421691894531,13.655736923217773,1120.6414794921875,419.0958251953125,312.4810791015625,768.13330078125,922.2623901367188,678.8065185546875,11.07412052154541,3.066267251968384,0.45262908935546875,55.82518768310547,37.92652893066406,12.410813331604004,48.350547790527344,78.89167785644531,73.72149658203125,16.30217170715332,31.306705474853516,42.05659866333008
7030,123.0,516.0,31.0,914.0,637.0,529.0,941.0,9107.0,967.0,640.0,0.0,794.0579833984375,1052.56640625,555.2635498046875,2012.108154296875,1405.3204345703125,1806.2939453125,91.78605651855469,2535.268798828125,3688.29443359375,1723.048095703125,3316.71044921875,2663.00244140625,3359.51171875,557.0187377929688,2018.4503173828125,1411.9886474609375,1818.240966796875,91.78605651855469,2534.875244140625,3727.150634765625,1743.2232666015625,3349.913818359375,2663.505615234375,3382.21533203125,25.082916259765625,6.9072442054748535,1.0299915075302124,117.50619506835938,80.6166763305664,26.835569381713867,81.54745483398438,136.817138671875,130.6904296875,26.060592651367188,51.730045318603516,71.17118072509766
7040,56.0,19.0,68.0,4.0,40.0,117.0,361.0,7055.0,701.0,590.0,0.0,573.15380859375,787.6747436523438,112.02310943603516,392.0721740722656,219.28599548339844,391.4183044433594,35.2122917175293,1988.12451171875,316.4026184082031,518.4204711914062,1237.035400390625,1622.64453125,1006.6019287109375,112.37721252441406,393.3079833984375,220.32650756835938,394.0071716308594,35.2122917175293,1987.81591796875,319.7359313964844,524.4906616210938,1249.4193115234375,1622.951171875,1013.404541015625,17.358196258544922,4.843103408813477,0.7209308743476868,86.04841613769531,59.0195198059082,19.489656448364258,71.39347839355469,117.67407989501953,110.91649627685547,23.073699951171875,44.78385543823242,60.70249557495117
7050,55.0,464.0,40.0,579.0,375.0,350.0,330.0,7375.0,854.0,473.0,0.0,632.8624267578125,845.15087890625,342.485107421875,1168.616455078125,777.8716430664062,1180.8192138671875,32.18852233886719,2038.5098876953125,2405.193603515625,1033.88525390625,2281.6708984375,1954.40478515625,2266.900390625,343.56768798828125,1172.2999267578125,781.5626220703125,1188.6292724609375,32.18852233886719,2038.1934814453125,2430.5322265625,1045.990966796875,2304.5126953125,1954.7740478515625,2282.219970703125,21.32675552368164,6.092297077178955,0.9331201314926147,98.05503845214844,69.66152954101562,23.789710998535156,63.7193489074707,109.62712097167969,106.78085327148438,19.24346923828125,39.06538391113281,54.74020004272461
7060,77.0,307.0,88.0,614.0,382.0,435.0,458.0,7258.0,707.0,579.0,9.0,709.8018798828125,981.0970458984375,361.29046630859375,1214.1708984375,766.343994140625,1180.18408203125,55.545677185058594,1992.534912109375,2526.495849609375,1128.3958740234375,2429.458984375,1994.81298828125,2392.818359375,362.4324951171875,1217.9979248046875,769.9802856445312,1187.9898681640625,55.545677185058594,1992.2257080078125,2553.112548828125,1141.6082763671875,2453.7802734375,1995.18994140625,2408.989013671875,22.718656539916992,6.526900291442871,0.9902728199958801,111.29219055175781,78.48609161376953,26.39284896850586,85.80603790283203,144.18817138671875,137.6225128173828,27.965490341186523,55.17912292480469,75.59011840820312
7070,52.0,0.0,0.0,6.0,37.0,6.0,428.0,3801.0,345.0,358.0,0.0,301.6068420410156,419.2679748535156,75.4522705078125,361.64459228515625,254.75704956054688,263.4842529296875,41.747535705566406,1111.0936279296875,184.3430633544922,389.7776184082031,673.2684326171875,939.4476318359375,577.2677612304688,75.6907730102539,362.7845153808594,255.9658660888672,265.2269592285156,41.747535705566406,1110.921142578125,186.2851104736328,394.3415222167969,680.0084838867188,939.6251220703125,581.1689453125,8.812676429748535,2.445502758026123,0.3605884909629822,44.905845642089844,30.50754165649414,9.960371017456055,39.85143280029297,64.83118438720703,60.39254379272461,13.69485855102539,26.194705963134766,35.06272506713867
7080,0.0,16.0,0.0,4.0,23.0,84.0,230.0,2060.0,179.0,185.0,0.0,160.25877380371094,222.75802612304688,63.03276062011719,207.66441345214844,152.7860870361328,172.68789672851562,22.434423446655273,576.335693359375,102.6072998046875,229.79847717285156,446.56695556640625,519.6738891601562,353.5745849609375,63.23200607299805,208.3189697265625,153.5110626220703,173.83006286621094,22.434423446655273,576.2462158203125,103.68827056884766,232.4891815185547,451.0375061035156,519.7720947265625,355.9640197753906,4.141035079956055,1.0926446914672852,0.15481537580490112,22.045059204101562,14.234981536865234,4.466693878173828,22.469863891601562,35.12118911743164,31.701181411743164,8.676513671875,15.982725143432617,20.761268615722656
7100,413.0,64.0,1221.0,17.0,130.0,27.0,0.0,426.0,35.0,24.0,0.0,34.754154205322266,46.61869812011719,248.46788024902344,946.08544921875,622.7715454101562,230.1134490966797,0.0,88.82880401611328,79.58421325683594,49.38565444946289,111.72604370117188,83.08515930175781,97.8785400390625,249.25328063964844,949.0675048828125,625.7266235351562,231.63543701171875,0.0,88.81501770019531,80.4226303100586,49.96390914916992,112.84452819824219,83.10086059570312,98.54000091552734,0.9354090094566345,0.24805332720279694,0.03627762570977211,4.777490139007568,3.142672300338745,1.0241718292236328,4.136621475219727,6.577715873718262,6.088642120361328,1.640628695487976,3.088892936706543,4.0927863121032715
7110,722.0,60.0,553.0,187.0,1412.0,70.0,49.0,961.0,66.0,55.0,445.0,87.5828857421875,115.53955841064453,545.556640625,2014.8558349609375,1521.848876953125,1121.351806640625,542.3350219726562,188.20497131347656,715.9893798828125,315.2590026855469,473.09222412109375,248.64959716796875,524.9852905273438,547.2811279296875,2021.2066650390625,1529.070068359375,1128.7685546875,542.3350219726562,188.17576599121094,723.5323486328125,318.9503479003906,477.8283386230469,248.6965789794922,528.5331420898438,2.6915950775146484,0.7438585758209229,0.11228873580694199,12.85969352722168,8.893351554870605,2.998911142349243,8.449702262878418,14.1390380859375,13.503544807434082,3.360506296157837,6.643670082092285,9.0679292678833
7120,765.0,68.0,850.0,153.0,314.0,107.0,69.0,3458.0,334.0,247.0,0.0,340.81439208984375,474.948974609375,361.8670959472656,1367.8577880859375,818.8560791015625,616.6153564453125,6.730327129364014,883.22998046875,700.1644287109375,342.1271057128906,831.7313842773438,776.2142944335938,784.8151245117188,363.0109558105469,1372.1693115234375,822.7415771484375,620.6937255859375,6.730327129364014,883.0928955078125,707.5406494140625,346.133056640625,840.0578002929688,776.3609619140625,790.118896484375,10.56233024597168,3.0883069038391113,0.4783843159675598,53.66456985473633,38.408538818359375,13.15995979309082,41.8375129699707,69.89933776855469,66.77690124511719,16.24985122680664,31.806310653686523,43.25828170776367
7130,139.0,37.0,32.0,19.0,51.0,24.0,168.0,7170.0,706.0,485.0,0.0,632.0185546875,861.1541748046875,79.7909927368164,321.5350646972656,124.76807403564453,356.2639465332031,16.386882781982422,1813.8138427734375,375.457763671875,416.54656982421875,1131.6177978515625,1417.2088623046875,957.928466796875,80.04320526123047,322.5485534667969,125.36009979248047,358.62030029296875,16.386882781982422,1813.5323486328125,379.4132080078125,421.42388916015625,1142.9464111328125,1417.4766845703125,964.402099609375,20.47696876525879,5.97902774810791,0.9376528859138489,98.6659927368164,71.11713409423828,24.76725196838379,71.5530014038086,121.8580093383789,118.92646026611328,22.90108299255371,45.91855239868164,64.04817962646484
7140,24.0,19.0,42.0,29.0,50.0,60.0,188.0,6132.0,616.0,416.0,0.0,592.7323608398438,802.0258178710938,65.77674102783203,237.73028564453125,89.59044647216797,310.3992004394531,18.337703704833984,1576.8892822265625,367.1180419921875,396.4322204589844,1035.7833251953125,1261.2237548828125,873.9268188476562,65.98465728759766,238.4796142578125,90.01555633544922,312.45220947265625,18.337703704833984,1576.64453125,370.9856262207031,401.07403564453125,1046.1524658203125,1261.4620361328125,879.832763671875,18.642242431640625,5.332595348358154,0.824437141418457,90.20694732666016,63.86898422241211,21.95598030090332,66.4511489868164,111.95120239257812,108.27720642089844,21.99423599243164,43.690460205078125,60.4343147277832
7150,65.0,14.0,12.0,19.0,13.0,24.0,303.0,4095.0,393.0,308.0,0.0,388.0387878417969,521.1034545898438,66.5640640258789,295.3059387207031,171.96633911132812,249.45652770996094,29.554914474487305,1092.6982421875,243.84201049804688,350.76666259765625,719.872802734375,907.7236328125,617.2205200195312,66.77446746826172,296.23675537109375,172.78231811523438,251.10646057128906,29.554914474487305,1092.5286865234375,246.410888671875,354.873779296875,727.0794067382812,907.8951416015625,621.3916625976562,11.665234565734863,3.2428553104400635,0.49205923080444336,56.85648727416992,39.21385192871094,13.250395774841309,44.04457473754883,72.94648742675781,69.73785400390625,14.63489055633545,28.657974243164062,39.24882888793945
7160,28.0,82.0,1156.0,31.0,96.0,47.0,331.0,2080.0,127.0,76.0,0.0,257.6914367675781,316.6268310546875,206.3121795654297,807.4811401367188,596.5658569335938,283.0736083984375,32.28606414794922,346.3689880371094,200.90255737304688,303.17633056640625,474.0221252441406,367.1318664550781,414.14447021484375,206.96432495117188,810.0263061523438,599.3965454101562,284.9458923339844,32.28606414794922,346.3152160644531,203.01907348632812,306.7262268066406,478.7675476074219,367.20123291015625,416.9432373046875,17.5562686920166,5.959725379943848,1.0605086088180542,34.53632736206055,30.011699676513672,12.047863960266113,9.680304527282715,20.54503059387207,23.368730545043945,2.639808416366577,6.683653831481934,10.984979629516602
7170,64.0,0.0,0.0,3.0,78.0,13.0,124.0,1012.0,45.0,41.0,0.0,104.27522277832031,131.92959594726562,49.97743606567383,200.51441955566406,145.01834106445312,125.61412048339844,12.095081329345703,144.74050903320312,54.14207458496094,117.040283203125,195.13693237304688,143.85394287109375,164.4141387939453,50.135414123535156,201.1464385986328,145.70645141601562,126.4449462890625,12.095081329345703,144.71804809570312,54.712459564208984,118.41070556640625,197.09043884277344,143.88111877441406,165.52523803710938,4.129039764404297,1.2104041576385498,0.19430145621299744,15.686348915100098,11.716163635253906,4.236679553985596,6.7304158210754395,12.366761207580566,12.717487335205078,2.1184308528900146,4.623784065246582,6.826528549194336
7180,105.0,108.0,151.0,190.0,211.0,213.0,139.0,3220.0,255.0,167.0,0.0,338.66607666015625,416.3803405761719,186.11911010742188,588.7753295898438,381.51385498046875,495.1104736328125,13.558195114135742,652.4591064453125,823.50537109375,413.6201477050781,971.123779296875,672.8024291992188,896.4710693359375,186.70742797851562,590.6311645507812,383.3241271972656,498.38519287109375,13.558195114135742,652.3578491210938,832.1810302734375,418.4632263183594,980.8456420898438,672.9295654296875,902.5294189453125,17.376192092895508,5.257582187652588,0.8616477847099304,46.568241119384766,36.13492965698242,13.384587287902832,16.778175354003906,32.35948181152344,34.305938720703125,4.934542179107666,11.367889404296875,17.387554168701172
7190,14.0,96.0,31.0,76.0,67.0,209.0,192.0,5593.0,588.0,364.0,92.0,481.7841796875,647.43212890625,128.10421752929688,353.6370849609375,198.632568359375,416.02593994140625,129.86294555664062,1456.935791015625,513.6641845703125,448.4425354003906,1171.515869140625,1245.1968994140625,973.9210205078125,128.5091552734375,354.7517395019531,199.57508850097656,418.7775573730469,129.86294555664062,1456.709716796875,519.0756225585938,453.6933288574219,1183.243896484375,1245.43212890625,980.5027465820312,15.340600967407227,4.381837368011475,0.6797258853912354,72.96378326416016,51.71541213989258,17.859416961669922,52.83442687988281,89.48788452148438,87.12916564941406,16.233572006225586,32.48086929321289,45.30293273925781
7200,174.0,1264.0,40.0,699.0,532.0,298.0,1156.0,2244.0,127.0,103.0,2736.0,308.6036682128906,379.68670654296875,662.7222900390625,2548.53759765625,2062.38818359375,1832.737548828125,3417.818115234375,488.5560302734375,2618.640380859375,1378.8341064453125,1855.140869140625,1011.0189208984375,2048.27099609375,664.817138671875,2556.570556640625,2072.17431640625,1844.8594970703125,3417.818115234375,488.4801940917969,2646.227783203125,1394.9788818359375,1873.712646484375,1011.2099609375,2062.11328125,12.4625825881958,3.611150026321411,0.5816550254821777,45.29828643798828,33.88890075683594,12.378043174743652,15.656432151794434,29.490259170532227,30.949039459228516,4.809911251068115,10.829177856445312,16.377519607543945
