mat_id,  mo23, md21, md22, mo24, mo25, mo26, mo19, mo20,mo01, mo50, mo51, mo52, mo53, md05, md06, md07, md08,md09, md10, md11, md12, md23
mat_name, Pp1_11, Pp2_11, Pp3_11, Pp4_11, Pp5_11, Pp6_11, Pp10_11, PpTt11, HtTt11, P1Hh11, P2Hh11, P3Hh11, P4Hh11, Con11, FIRE11, TCWh11, Ret11, Bus11, AcIn11, HeEd11, Emp11, PSEn11
mat_desc, 2011_Pop_0to4, 2011_Pop 5to12, 2011_Pop_13to17, 2011_Pop_18to24, 2011_Pop_25to44, 2011_Pop_45to64, 2011_Pop_65plus, 2011_total_population, 2011_total_hhs, 2011_1p_hhs, 2011_2p_hhs, 2011_3p_hhs, 2011_4p_hhs, 2011_Const_Mfg, 2011_FIRE, 2011_TCU_WhSale, 2011_Retail, 2011_Business_OthServ, 2011_Accom_Fd_Info, 2011_Health_Ed_PubAd, 2011_total_emp, PostSec 2011 FT Enrl
13320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100.0732, 1.55844, 293.5528, 1.553193, 1.693271, 1.694798, 1.439998, 401.5657, 0
13330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78.35887, 1.586367, 90.20776, 1.581026, 1.723615, 1.725168, 1.465803, 176.6486, 0
14010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.608562, 0.007543158, 5.09003, 0.006624628, 1.570153, 1.595487, 0.0044951, 10.8829, 0
14020, 55.72474, 114.8345, 76.04145, 104.2172, 0, 0, 234.1427, 1357.05, 515, 75, 230, 80, 130, 8.961916, 1.776389, 3.324481, 2.99698, 112.3938, 40.44983, 8.696091, 178.5995, 0
14030, 4.180758, 4.982855, 2.58511, 12.73734, 0, 0, 13.38202, 80.02575, 40.39878, 0.4889217, 18.10523, 2.684318, 19.12031, 6.11485, 1.943822, 18.5407, 2.315972, 9.764947, 6.956207, 3.327575, 48.96407, 0
14040, 182.5366, 374.4409, 192.788, 219.0924, 0, 0, 508.0246, 3432.775, 1355, 310, 525, 190, 330, 182.6011, 83.63411, 101.7548, 83.63411, 359.6267, 236.9633, 167.2682, 1215.482, 0
21010, 2.442782, 27.30157, 21.6264, 16.58988, 0, 0, 144.5406, 350.6886, 102.5752, 2.096334, 51.66847, 5.691929, 43.11851, 9.825879, 2.963089, 4.059499, 2.216343, 15.19933, 5.785134, 55.23996, 95.28923, 0
21020, 61.44199, 60.42974, 92.47272, 200.2926, 0, 0, 117.7226, 1194.171, 488.3763, 149.088, 176.9242, 70.16551, 92.19854, 4.732658, 28.73414, 4.909036, 23.99922, 108.783, 107.7179, 170.786, 449.662, 6264
21030, 32.70778, 170.5928, 188.2192, 577.5411, 0, 0, 215.0372, 2527.869, 1022.016, 298.7854, 277.4471, 278.2957, 167.4874, 4.677553, 56.79914, 4.851877, 102.7857, 82.21839, 219.19, 116.0482, 586.5709, 0
21040, 1.083159, 1.936934, 1.91788, 9.8082, 0, 0, 7.324687, 52.18875, 21.75528, 6.544404, 7.796549, 3.955412, 3.458912, 5.096119, 6.188176, 5.286042, 3.445643, 2.756173, 40.93782, 563.2003, 626.9103, 14440
21050, 2.206845, 54.26219, 1.95376, 59.95016, 0, 0, 49.74479, 417.3434, 142.2914, 18.34112, 41.27092, 51.3488, 31.33059, 2.50352, 22.80003, 90.88878, 1.692708, 30.46496, 46.92596, 31.05568, 226.3316, 0
21060, 8.445006, 17.61852, 19.93738, 28.03939, 0, 0, 38.072, 229.6546, 4.148542, 1.402555, 1.670906, 0.8476984, 0.2273832, 1075.556, 69.47012, 261.1071, 201.1449, 2586.713, 594.3889, 12428.5, 17216.88, 2075
21070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.347264, 52.78847, 4.509279, 2.939319, 17.63373, 2.328145, 196.098, 280.6442, 2965
21080, 3.530643, 3.156796, 3.125742, 23.97796, 0, 0, 3.979234, 140.587, 46.23637, 2.864269, 18.34478, 14.55054, 10.47678, 1.376936, 12.54002, 49.98883, 0.9309891, 16.75573, 25.80928, 17.08063, 124.4824, 0
21090, 8.761437, 7.833722, 7.756661, 376.848, 0, 0, 9.874637, 436.1844, 233.3828, 190.5475, 3.362878, 3.334168, 36.1383, 2.403302, 2.91831, 2.492869, 1.624947, 77.98779, 1.287071, 56.91476, 145.6291, 0
21100, 443.8883, 378.2096, 180.3096, 553.2709, 0, 0, 459.0872, 4289.486, 1638.235, 434.2757, 478.8224, 371.327, 353.8098, 5.155046, 6.259731, 5.347166, 3.485486, 55.76087, 55.21493, 249.976, 381.1992, 0
21110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.057431, 6.141197, 5.245913, 3.419485, 157.2768, 27.08469, 176.8027, 381.0283, 4159
21120, 137.2195, 255.1949, 131.2016, 377.7346, 0, 0, 98.97869, 2335.374, 848.727, 157.7575, 311.9925, 172.12, 206.8569, 2.957911, 3.591767, 3.068147, 1.999935, 95.98497, 1.584087, 70.04894, 179.2358, 5185
21130, 79.43356, 96.84905, 223.7581, 176.5519, 0, 0, 16.27748, 1364.6, 449.7137, 63.74291, 104.3152, 180.486, 101.1696, 5.744784, 3.834294, 4.629733, 2.896421, 4.121486, 2.861094, 4.091709, 28.17952, 5910
21140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.935915, 2.091592, 2.865529, 1.564478, 10.72894, 4.083624, 38.99291, 67.26299, 0
21150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.267696, 6.396521, 5.464014, 26.71239, 2.848969, 119.8957, 53.46388, 220.0492, 0
21160, 83.57137, 150.0987, 96.9485, 223.9384, 0, 0, 249.5758, 1599.783, 544.9818, 94.00683, 179.7182, 94.74242, 176.5143, 4.326183, 2.771425, 3.671758, 2.51631, 90.57164, 119.5291, 149.563, 372.9494, 0
22010, 2.002772, 3.945192, 2.962274, 16.5878, 0, 0, 9.532275, 81.79393, 39.64727, 1.395415, 36.4524, 0.6910435, 1.108402, 415.397, 116.4232, 271.7647, 156.0426, 356.7846, 828.9016, 378.9691, 2524.283, 0
22020, 31.334, 41.14919, 41.19619, 173.0142, 0, 0, 513.6888, 3512.214, 2514.531, 1747.207, 661.1423, 55.26606, 50.9158, 93.31922, 131.5201, 3.16811, 2.171153, 162.3076, 263.5634, 2.150795, 658.2004, 0
22030, 47.06932, 18.54405, 32.48916, 121.8275, 0, 0, 154.3307, 1354.802, 870.4883, 517.9949, 264.8381, 64.32703, 23.3283, 4.516704, 137.4401, 3.833458, 2.627126, 94.56033, 83.19535, 2.602493, 328.7755, 0
22040, 2.164728, 42.64224, 2.134548, 140.0718, 0, 0, 74.41137, 976.5184, 597.1873, 314.4818, 234.72, 26.85155, 21.13393, 4.196012, 87.36114, 3.561278, 158.6388, 94.60384, 231.8651, 30.22141, 610.4476, 86
22050, 45.67723, 1.999512, 2.001796, 63.053, 0, 0, 236.1905, 1165.575, 609.8184, 240.6814, 242.0649, 96.36742, 30.70474, 4.749372, 136.9137, 4.030931, 2.762456, 53.53998, 524.8859, 27.36555, 754.2479, 0
22060, 105.3918, 89.6488, 37.78999, 84.31414, 0, 0, 217.8739, 1497.771, 696.9735, 251.0406, 290.6628, 49.4098, 105.8602, 113.9274, 48.65584, 3.223116, 44.17699, 568.7662, 180.7027, 21.88139, 981.3336, 0
22070, 59.80812, 39.27133, 34.40167, 113.5191, 0, 0, 843.4348, 3277.032, 2268.777, 1419.191, 741.3442, 81.70361, 26.53866, 4.18107, 80.35388, 3.548596, 24.31906, 215.4673, 269.546, 36.13655, 633.5525, 0
22080, 51.68622, 32.39566, 1.853295, 175.1265, 0, 0, 541.7029, 2372.26, 1675.732, 1139.224, 417.4337, 97.56943, 21.50484, 3.963098, 95.20597, 3.363597, 218.9866, 63.82323, 121.6637, 91.34037, 598.3466, 159
22090, 15.54987, 2.042078, 2.04441, 273.68, 0, 0, 76.75138, 966.3465, 520.762, 250.3981, 189.4855, 34.44534, 46.4331, 72.48866, 162.531, 184.5697, 26.35174, 881.3755, 205.8439, 67.87212, 1601.033, 63
22100, 120.9643, 39.7139, 44.17696, 357.1506, 0, 0, 151.6338, 2878.407, 1465.415, 556.141, 582.6973, 232.8708, 93.70561, 4.126894, 165.2348, 35.02615, 18.00296, 285.7826, 2.533842, 83.22607, 593.9332, 721
22110, 50.30434, 104.0475, 14.8809, 88.53637, 0, 0, 101.0908, 935.4013, 463.9617, 176.8532, 178.5117, 68.39737, 40.19951, 383.0883, 827.5544, 120.9817, 114.002, 1176.49, 809.5587, 153.9996, 3585.675, 165
22120, 33.20183, 70.85342, 27.28245, 34.37394, 0, 0, 169.7311, 945.6348, 454.2256, 164.7161, 169.383, 83.38412, 36.74237, 139.4231, 59.5445, 126.2213, 16.219, 155.6757, 1495.206, 26.77821, 2019.068, 0
22130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400.9594, 557.4436, 253.4194, 59.5447, 736.3959, 219.9926, 19.66213, 2247.418, 117
22140, 71.96813, 23.62793, 1.892394, 153.9848, 0, 0, 309.5504, 1937.773, 1277.375, 782.7462, 394.3176, 65.80966, 34.50127, 4.065622, 26.04505, 3.450612, 319.242, 117.8538, 393.155, 216.6889, 1080.501, 0
22150, 44.75092, 22.03833, 16.54763, 127.4095, 0, 0, 106.4969, 1375.299, 883.6299, 552.8897, 250.3475, 52.93552, 27.45707, 4.727972, 45.43225, 4.012768, 82.50027, 91.36926, 137.8874, 122.5901, 488.5201, 116
22160, 80.83652, 29.85696, 1.992738, 324.2997, 0, 0, 138.9356, 2004.176, 1052.956, 439.073, 419.1656, 119.6761, 75.04133, 4.289845, 89.31474, 3.640917, 24.95174, 131.262, 296.3127, 43.25613, 593.0281, 730
22170, 8.147725, 18.72491, 21.42435, 30.92966, 0, 0, 34.47061, 235.1258, 102.0964, 36.5905, 40.96706, 20.86346, 3.675349, 213.4029, 1105.068, 384.8827, 98.26569, 893.5475, 65.51286, 901.7159, 3662.396, 362
22180, 0.9434009, 11.61483, 0.9302482, 14.65058, 0, 0, 0.9978124, 189.1411, 58.38769, 1.43231, 18.08317, 21.59705, 17.27516, 268.855, 450.0281, 669.8337, 2.017789, 1145.287, 186.372, 899.4914, 3621.885, 794
22190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1089.295, 2239.516, 759.68, 103.1417, 3154.915, 451.0567, 262.7347, 8060.338, 981
22200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 674.3666, 729.3682, 185.8294, 50.94066, 2172.051, 166.6953, 1004.214, 4983.465, 0
22210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 241.697, 814.318, 182.3425, 62.48101, 374.8218, 87.93945, 737.5842, 2501.184, 54
22220, 26.69676, 2.103561, 2.105964, 326.1428, 0, 0, 355.7801, 2433.702, 1784.015, 1206.586, 552.3438, 12.39323, 12.69209, 4.002006, 115.3688, 3.396619, 64.01322, 77.33978, 165.8585, 2.305928, 432.2849, 0
22230, 2.213801, 65.41337, 32.74405, 131.7873, 0, 0, 87.80564, 1487.6, 947.9598, 561.2026, 279.2435, 92.64038, 14.87336, 2.29355, 14.69286, 1.946603, 1.334036, 66.48515, 35.205, 56.16492, 178.1221, 0
22240, 29.73596, 39.05057, 1.954759, 369.4286, 0, 0, 262.0917, 3175.21, 2104.746, 1263.643, 653.715, 165.552, 21.83591, 53.99172, 83.01118, 3.665948, 31.40411, 55.6482, 99.44997, 24.88772, 352.0588, 85
22250, 43.48562, 48.18423, 42.87935, 371.4214, 0, 0, 137.9811, 3328.786, 1957.12, 981.2345, 847.3216, 85.70214, 42.86217, 4.381495, 2.806859, 3.718704, 38.22724, 70.56127, 390.0736, 145.1638, 654.933, 0
22260, 34.03503, 19.15556, 19.17744, 518.4807, 0, 0, 205.703, 2183.177, 1463.273, 838.3283, 549.6379, 65.12322, 10.18317, 3.891635, 24.93046, 3.302945, 322.5569, 75.20685, 316.5952, 2.242333, 748.7262, 0
22270, 2.269262, 27.93839, 2.237624, 35.24059, 0, 0, 2.400143, 454.9612, 136.9522, 2.704587, 46.19739, 55.17435, 32.87586, 230.304, 218.3541, 86.00491, 503.6728, 907.9393, 1295.248, 451.1784, 3692.702, 544
22280, 1.341928, 1.32171, 1.32322, 1.389302, 0, 0, 1.419325, 342.6261, 237.0567, 149.3617, 75.68951, 8.965761, 3.03975, 305.5591, 397.0853, 377.891, 314.8315, 933.5538, 552.1038, 206.243, 3087.267, 515
22290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 281.0842, 1350.504, 156.5579, 45.98204, 2331.244, 501.5632, 45.55091, 4712.486, 424
22300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1328.509, 5028.514, 685.3701, 808.0761, 3820.302, 1124.894, 420.2622, 13215.93, 793
22310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1374.63, 1391.583, 576.1426, 552.7747, 3842.644, 578.2958, 552.481, 8868.551, 690
22320, 3.18824, 7.32714, 8.38344, 12.10291, 0, 0, 13.4885, 92.00575, 36.41754, 12.21063, 13.67113, 6.962352, 3.573426, 730.6971, 854.5486, 137.013, 69.18728, 1143.903, 521.6691, 328.006, 3785.024, 462
22330, 1.42057, 1.399166, 1.400764, 143.3951, 0, 0, 1.502502, 306.7894, 159.0855, 50.63427, 75.37044, 29.85157, 3.229262, 448.5294, 643.6312, 106.5904, 146.0959, 1675.803, 572.8098, 992.4078, 4585.867, 1338
22340, 1.000874, 1.971588, 1.97384, 10.36208, 0, 0, 6.351603, 51.12164, 22.84972, 7.387647, 8.271278, 4.212347, 2.978446, 311.5074, 917.9612, 211.5083, 88.00523, 2562.783, 1431.719, 241.0273, 5764.511, 1448
22350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 512.2, 381.9146, 356.3271, 19.5357, 611.2123, 814.5598, 299.9642, 2995.714, 1391
22360, 104.1471, 69.93952, 1.867184, 181.34, 0, 0, 270.3778, 2500.082, 1604.902, 949.4565, 479.5532, 144.9174, 30.9754, 1.923622, 12.32304, 1.632635, 1.118869, 55.76174, 29.52678, 47.10606, 149.3927, 0
22370, 2.116802, 72.97179, 2.08729, 104.0977, 0, 0, 78.36117, 700.3457, 462.7719, 325.8695, 83.6067, 45.3877, 7.907989, 5.846312, 3.745245, 4.961936, 59.50854, 3.766049, 125.6337, 117.9012, 321.363, 62
22380, 76.43092, 50.18623, 2.009742, 184.6346, 0, 0, 75.44987, 1405.978, 827.6678, 444.9764, 249.2336, 102.2783, 31.1795, 3.988504, 2.555102, 3.38516, 353.7848, 128.4648, 624.4626, 57.45371, 1174.095, 0
22390, 2.897483, 2.853827, 2.857087, 2.999772, 0, 0, 3.064598, 255.7404, 153.5827, 70.24019, 79.74461, 1.430036, 2.167821, 58.43478, 74.86858, 16.53177, 311.5603, 665.0128, 562.0879, 2508.394, 4196.89, 252
22400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74.15852, 273.1663, 3.147025, 377.423, 632.9668, 1143.993, 53.41203, 2558.267, 265
22410, 3.04276, 2.996915, 3.000338, 70.87898, 0, 0, 3.218253, 582.9106, 306.973, 163.0725, 140.5051, 1.165331, 2.229962, 3.953888, 75.98779, 25.16835, 569.192, 222.8622, 382.35, 233.5158, 1513.03, 2360
22420, 0.9979806, 0.9829441, 0.04920334, 2.066424, 0, 0, 1.05554, 10.22344, 4.656816, 1.720825, 1.926652, 0.9811934, 0.02814662, 160.2877, 2.41607, 3.200962, 120.6516, 619.5202, 382.0775, 483.5143, 1771.668, 2115
22430, 5.667983, 13.02603, 14.90389, 21.51628, 0, 0, 23.97955, 163.5658, 1.459677, 0.4894228, 0.5479623, 0.2790629, 0.143229, 3.323396, 2.129023, 1022.49, 1.933042, 251.5498, 66.31651, 545.7516, 1893.494, 2129
22440, 6.37648, 14.65428, 16.76688, 24.20582, 0, 0, 26.977, 184.0115, 14.24007, 4.774627, 5.345716, 2.722434, 1.397289, 157.4465, 2.373244, 62.88446, 96.96521, 668.1995, 176.2796, 282.8317, 1446.98, 1409
22450, 3.466678, 3.414445, 3.418346, 3.58906, 0, 0, 247.4969, 588.0084, 337.5613, 297.5728, 37.01662, 1.133579, 1.838302, 73.99706, 17.7764, 133.4574, 2.152007, 577.9633, 164.6944, 298.4561, 1268.497, 365
22460, 67.9211, 54.73451, 36.53135, 159.8156, 0, 0, 2.612309, 1375.396, 802.6932, 417.6351, 271.0528, 95.91795, 18.0874, 47.65509, 91.58591, 3.235701, 149.6795, 178.0497, 239.9271, 170.2429, 880.3759, 332
22470, 2.896595, 2.852952, 2.856211, 52.47992, 0, 0, 22.97744, 633.8917, 396.6316, 295.3516, 97.97414, 1.10807, 2.197846, 177.5823, 35.92489, 3.173038, 130.4718, 842.9039, 1233.789, 231.5701, 2655.415, 470
22480, 27.78684, 13.68409, 2.739944, 115.0711, 0, 0, 308.5894, 2704.657, 1692.447, 1179.517, 466.5894, 35.04754, 11.29287, 3.870646, 99.18401, 3.285131, 78.7972, 511.1417, 653.5403, 585.4379, 1935.257, 0
22490, 34.88807, 34.36242, 78.63239, 201.2384, 0, 0, 358.4598, 3108.659, 2077.922, 1240.195, 687.3354, 128.1611, 22.23038, 4.73461, 128.9055, 50.23002, 82.61611, 60.99836, 232.5575, 34.10062, 594.1427, 0
22500, 1.854135, 1.826198, 1.828285, 220.7529, 0, 0, 107.859, 1334.513, 835.3235, 418.9287, 355.5758, 49.34442, 11.47447, 4.743299, 3.038636, 4.025776, 55.17849, 3.055516, 422.2841, 2.733056, 495.0589, 0
22510, 27.31481, 2.152261, 2.154719, 124.428, 0, 0, 2.311217, 843.6715, 557.726, 329.8164, 204.4652, 14.28049, 9.163924, 19.61612, 43.98245, 3.329756, 68.45792, 543.3575, 349.2749, 4956.223, 5984.241, 58
22520, 4.052563, 3.991503, 3.996063, 41.95629, 0, 0, 4.286298, 813.0544, 466.6141, 264.9108, 180.1465, 11.66136, 9.895467, 55.56625, 308.5044, 3.144047, 80.79981, 1193.147, 722.1373, 240.1267, 2603.425, 81
22530, 16.15131, 2.121062, 2.123484, 139.3458, 0, 0, 85.41426, 1053.411, 606.2707, 383.4468, 128.916, 53.03295, 40.87492, 28.51215, 334.8648, 3.226546, 138.2, 838.7513, 764.4273, 657.1401, 2765.122, 255
22540, 1.528137, 1.505113, 1.506832, 174.0293, 0, 0, 1.616274, 695.4374, 432.809, 205.2973, 206.2313, 14.0673, 7.213048, 113.4416, 18.16814, 3.209373, 192.4502, 176.6009, 255.3877, 65.36425, 824.6221, 1142
22550, 0.0483398, 0.04761147, 0.04766585, 1.000926, 0, 0, 0.05112784, 5.11215, 2.328408, 0.8604125, 0.9633258, 0.4905967, 0.01407331, 280.1411, 775.7435, 184.0753, 357.4237, 943.0488, 909.9452, 442.5905, 3892.968, 1189
22560, 1.373946, 1.353245, 1.354791, 21.33675, 0, 0, 1.45319, 332.4106, 196.6075, 87.58814, 99.36732, 0.6423306, 9.009744, 3.812746, 61.06271, 56.62981, 88.70686, 153.5048, 953.9415, 1158.853, 2476.511, 1191
22570, 1.002823, 0.9877134, 0.9888417, 4.1529, 0, 0, 2.121323, 20.44741, 9.313633, 3.44165, 3.853303, 1.962387, 0.05629323, 3.123394, 405.1818, 2617.779, 1.816712, 980.8561, 38.3542, 80.9855, 4128.097, 2364
22580, 10.45034, 24.01674, 27.47906, 39.67064, 0, 0, 44.2123, 301.5744, 119.3686, 40.02373, 44.81094, 22.82104, 11.7129, 27.21402, 30.50907, 2.309733, 47.48683, 30.67854, 71.01299, 78.40264, 287.6138, 1052
22590, 1.000874, 1.971588, 1.97384, 10.36208, 0, 0, 6.351603, 51.12164, 14.40494, 2.880715, 3.225275, 2.667618, 5.631331, 3.821589, 2.448174, 3.243495, 2.222815, 1360.13, 41.06183, 313.7812, 1726.709, 1024
22600, 41.70507, 2.053835, 2.056181, 80.95756, 0, 0, 170.928, 1349.853, 753.998, 380.0505, 265.2734, 48.79525, 59.87891, 3.952029, 25.31735, 3.354203, 172.4014, 299.1314, 291.1774, 130.9351, 926.2687, 0
22610, 21.1835, 2.781911, 2.785089, 204.6925, 0, 0, 156.837, 1288.531, 643.2525, 240.3555, 343.0524, 43.85312, 15.99149, 4.007709, 38.51107, 3.401459, 58.27676, 187.1708, 159.9432, 311.7439, 763.0548, 0
22620, 4.496266, 4.428521, 4.433579, 4.654995, 0, 0, 214.0016, 858.7365, 630.6732, 585.5161, 40.33958, 1.78438, 3.033123, 3.726779, 292.4609, 47.44539, 216.7668, 336.0977, 348.9471, 177.1559, 1422.601, 110
22630, 49.65402, 44.0153, 1.95847, 143.9394, 0, 0, 173.3089, 1661.639, 1085.266, 662.8116, 324.8052, 67.96897, 29.67991, 3.974416, 70.01712, 3.373203, 2.311706, 108.8094, 30.50279, 62.97586, 281.9644, 0
22640, 41.35578, 30.54951, 2.03896, 85.63149, 0, 0, 174.9641, 1605.402, 990.1733, 509.1067, 413.5863, 36.01743, 31.46296, 1.55518, 0.9962741, 1.319927, 40.70544, 45.08138, 47.74269, 0.8960839, 138.297, 0
22650, 2.258585, 2.224555, 2.227096, 75.99537, 0, 0, 274.7179, 1129.876, 832.5487, 585.7453, 229.8015, 9.297286, 7.704639, 3.239958, 2.075571, 2.749847, 84.80299, 93.91953, 99.46394, 1.866842, 288.1187, 0
22660, 2.014585, 1.984231, 1.986498, 192.9277, 0, 0, 47.9425, 1063.59, 786.9102, 551.0586, 203.1082, 28.6374, 4.105958, 4.165102, 26.68233, 3.535044, 54.5089, 114.0299, 326.0559, 359.9854, 888.9626, 81
22670, 2.070154, 2.038963, 2.041292, 155.3846, 0, 0, 32.84328, 956.2609, 497.7645, 219.0462, 210.555, 36.15901, 32.00428, 122.2421, 415.647, 3.192321, 60.16299, 581.5039, 277.1245, 758.5313, 2218.404, 79
22680, 2.223014, 2.18952, 2.192021, 46.02984, 0, 0, 135.1956, 833.479, 586.0234, 452.5152, 115.1401, 6.790803, 11.57735, 4.530332, 2.902205, 3.845025, 19.76289, 58.36654, 173.8466, 58.73278, 321.9864, 0
22690, 2.585661, 2.546703, 2.549612, 107.0777, 0, 0, 75.20676, 1012.397, 735.7177, 529.6365, 181.9659, 18.73492, 5.38031, 4.653354, 2.981015, 3.949437, 2.706608, 37.46969, 342.8495, 93.84306, 488.4527, 0
22700, 51.63765, 2.034385, 2.036709, 144.3436, 0, 0, 54.61589, 1467.565, 969.483, 567.8458, 331.8007, 58.47813, 11.35837, 4.348627, 27.85802, 3.690807, 82.20435, 84.03832, 313.7229, 2.505649, 518.3687, 1146
22710, 135.2546, 2.049488, 2.051829, 597.8179, 0, 0, 126.5491, 3221.36, 2002.67, 1146.825, 591.4831, 223.0249, 41.33653, 116.897, 207.3771, 30.52736, 78.45319, 1019.475, 265.0071, 88.07993, 1805.817, 789
22720, 57.51737, 20.60028, 30.93571, 135.3361, 0, 0, 71.89559, 1835.573, 959.5599, 398.9406, 384.2856, 133.3987, 42.93501, 46.05172, 76.70388, 85.98797, 32.14299, 1334.942, 1306.303, 371.4855, 3253.617, 734
22730, 2.221011, 2.187547, 2.190046, 149.4622, 0, 0, 2.34911, 715.9676, 427.0528, 188.9722, 215.7134, 12.84481, 9.522349, 3.787431, 436.7323, 3.214503, 22.02946, 231.778, 988.3024, 2.182291, 1688.026, 405
22740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90.38143, 34.73991, 130.4059, 2.102803, 652.0805, 110.9853, 203.1009, 1223.797, 0
22750, 30.06454, 33.313, 1.482269, 276.2423, 0, 0, 75.52153, 1523.874, 824.6334, 354.5471, 335.7591, 84.32892, 49.99823, 15.23985, 17.08508, 1.293451, 26.59263, 17.17998, 39.76728, 43.90548, 161.0638, 0
22760, 0.9979806, 0.9829441, 0.04920334, 2.066424, 0, 0, 1.05554, 10.22344, 4.656816, 1.720825, 1.926652, 0.9811934, 0.02814662, 3.996243, 51.20119, 3.391729, 296.3612, 96.53553, 220.8262, 172.6956, 845.0078, 0
22770, 84.22175, 34.15703, 1.95406, 107.7115, 0, 0, 408.7168, 2044.815, 1131.977, 515.543, 453.2757, 92.53933, 70.61945, 148.4693, 57.06712, 3.360272, 2.302844, 204.0325, 36.46303, 79.84383, 531.5388, 0
22780, 1.938109, 1.908908, 1.911089, 100.3265, 0, 0, 25.62364, 802.7683, 576.1473, 361.972, 209.3173, 0.9511248, 3.906914, 3.625644, 121.939, 361.5698, 15.81633, 297.7826, 166.9562, 349.9194, 1317.609, 83
22790, 43.74234, 2.154164, 2.156625, 96.23394, 0, 0, 46.26522, 1406.157, 967.5202, 666.0586, 235.1998, 49.6546, 16.60726, 3.917611, 62.74216, 24.93743, 51.26997, 227.1265, 144.3207, 79.00551, 593.3199, 0
22800, 79.29385, 21.6942, 1.737519, 232.5972, 0, 0, 46.59288, 1861.204, 1122.546, 543.3387, 452.0687, 110.2765, 16.86202, 273.609, 271.399, 344.5845, 287.4856, 1370.218, 1289.739, 96.6252, 3933.661, 0
22810, 84.65481, 78.16811, 31.30296, 93.12105, 0, 0, 179.0747, 1594.994, 766.0612, 248.5003, 336.746, 118.6994, 62.1155, 148.6434, 130.9322, 55.19411, 59.43982, 825.8641, 182.5289, 240.883, 1643.485, 106
22820, 41.34588, 2.036146, 2.038472, 133.7672, 0, 0, 2.186527, 761.8699, 464.0874, 245.8654, 161.3819, 44.90386, 11.93628, 13.4368, 10.12881, 9.148233, 7.590117, 23.07931, 14.94482, 19.79248, 98.12057, 0
22830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 683.2318, 216.143, 50.11298, 156.9973, 146.707, 807.9116, 68.04231, 2129.146, 0
22840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.770482, 2.415433, 3.200118, 2.193089, 2.428851, 208.351, 2.172526, 224.5315, 0
22850, 130.7969, 89.18734, 94.24973, 124.9978, 0, 0, 393.7389, 2397.41, 1110.019, 309.2205, 527.1669, 160.6647, 112.9667, 57.1649, 811.7607, 48.51752, 315.8729, 257.7695, 146.2428, 2.195868, 1639.524, 0
22860, 131.6575, 44.88709, 49.93152, 136.3053, 0, 0, 257.0787, 2791.428, 1445.826, 540.3836, 603.7216, 230.5831, 71.13776, 36.18, 23.17751, 4.09427, 2.805863, 139.8375, 125.8787, 2.779555, 334.7535, 0
22870, 61.92897, 55.9129, 2.035519, 192.3457, 0, 0, 60.04238, 1758.753, 1069.447, 616.8136, 306.9145, 100.9647, 44.75443, 4.287714, 123.6051, 3.639109, 2.493935, 179.5325, 46.0702, 49.41103, 409.0397, 0
22880, 60.50269, 39.7274, 1.988639, 88.738, 0, 0, 95.98834, 1186.167, 655.243, 285.0757, 276.0973, 58.8235, 35.24662, 73.11164, 105.3822, 85.32148, 164.7849, 488.6283, 258.1134, 31.59481, 1206.937, 0
22890, 133.2993, 82.66466, 43.81363, 224.8973, 0, 0, 161.8745, 2198.11, 1100.606, 456.6253, 400.0835, 132.7296, 111.1671, 4.395796, 35.20025, 37.30841, 134.232, 162.8206, 249.6523, 107.6452, 731.2545, 110
22900, 50.97181, 15.06115, 2.010447, 158.3137, 0, 0, 10.78233, 1017.523, 522.3716, 195.7577, 223.0067, 69.73162, 33.87567, 3.848755, 73.96729, 3.266551, 2.238616, 123.9636, 714.8286, 27.72033, 949.8337, 0
