matrices:,md5,md6,md7,md8,md9,md10,md11,md20,md21,md22,md23,md24,md25,md26,md31,md32,md33,md34,md35,md36,md37,md38,md39,md40,md41
name:,Con11,FIRE11,TCWh11,Ret11,Bus11,AcIn11,HeEd11,PpTt11,Pp2_11,Pp3_11,PSEn11,HhLwIn,HhMdIn,HhHiIn,aWkL,aWkM,aWkH,aNw,aUv,aSc,aSh,aPB,aSo,aEc,aNo
description,2011_Const_Mfg,2011_FIRE,2011_TCU_WhSale,2011_Retail,2011_Business_OthServ,2011_Accom_Fd_Info,2011_Health_Ed_PubAd,2011_total_population,2011_Pop 5to12,2011_Pop_13to17,PostSec 2011 FT Enrl,Household Low Income,Household Medium Income,Household High Income,AttracWkL,AttracWkM,AttracWkH,AttracNw,AttracUv,AttracSc,AttracSh,AttracPB,AttracSo,AttracEc,AttracNo
1660,188.0,0.0,0.0,8.0,297.0,106.0,142.0,6319.0,658.0,549.0,0.0,486.4154052734375,604.7861938476562,1057.77734375,129.48080444335938,485.6440734863281,303.68890380859375,577.8861694335938,15.10593032836914,1694.2769775390625,413.5267333984375,422.21490478515625,1524.33447265625,1705.7933349609375,825.0540771484375
1670,91.0,18.0,0.0,205.0,143.0,211.0,115.0,1027.0,62.0,45.0,0.0,149.94862365722656,173.33486938476562,245.71328735351562,111.33341979980469,375.66143798828125,273.27960205078125,420.15057373046875,12.233675956726074,161.83645629882812,821.1925048828125,393.879638671875,764.9441528320312,368.297119140625,734.69091796875
1680,130.0,149.0,59.0,71.0,474.0,282.0,272.0,8293.0,1042.0,658.0,0.0,594.5904541015625,734.6864013671875,1264.698486328125,241.4559326171875,834.6036376953125,663.11669921875,1003.2432250976562,28.935302734375,2394.48876953125,766.6495361328125,762.6812744140625,2392.431640625,2514.475830078125,1317.9197998046875
1690,792.0,22.0,301.0,72.0,276.0,148.0,531.0,1813.0,150.0,136.0,0.0,147.05662536621094,174.0477752685547,265.89141845703125,313.1385803222656,1363.8780517578125,1139.184326171875,765.6734619140625,56.4876708984375,457.9872741699219,376.6541748046875,699.9884033203125,917.23291015625,680.2288208007812,888.487060546875
1700,90.0,36.0,0.0,25.0,182.0,6.0,85.0,4311.0,372.0,278.0,0.0,434.3426513671875,513.4281616210938,781.217041015625,66.19073486328125,290.0589599609375,166.90283203125,375.4129333496094,9.042282104492188,913.38037109375,354.45391845703125,243.12925720214844,872.8343505859375,908.5980834960938,600.3656005859375
1710,64.0,76.0,0.0,45.0,57.0,272.0,71.0,2987.0,287.0,233.0,0.0,241.23635864257812,299.843994140625,523.9092407226562,112.18937683105469,278.50689697265625,170.93923950195312,376.93841552734375,7.55296516418457,731.0452270507812,348.04229736328125,373.21319580078125,1207.080322265625,855.908447265625,497.21368408203125
1900,191.0,55.0,62.0,160.0,397.0,434.0,217.0,3540.0,379.0,210.0,0.0,737.9207763671875,625.0888671875,1382.9803466796875,152.8519744873047,433.56878662109375,363.512451171875,565.581298828125,28.10053062438965,1134.8868408203125,580.14208984375,418.6462707519531,1844.208740234375,1061.530517578125,1114.9927978515625
1910,9.0,0.0,0.0,0.0,6.0,1.0,3.0,71.0,6.0,5.0,0.0,5.926084518432617,4.469322681427002,16.604318618774414,2.1399550437927246,7.2102155685424805,5.279574871063232,7.1392951011657715,0.3884865939617157,21.033878326416016,2.4186110496520996,4.316407203674316,18.2392520904541,15.273940086364746,10.89445686340332
1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,44.0,0.0,0.0,6.0,0.0,5.0,0.0,128.0,11.0,8.0,0.0,11.534310340881348,17.58534812927246,18.880470275878906,10.775836944580078,41.412841796875,18.002717971801758,18.619890213012695,0.0,28.605884552001953,27.131797790527344,10.871184349060059,31.63867950439453,25.574554443359375,29.60641098022461
2000,0.0,0.0,0.0,160.0,162.0,408.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.15371704101562,773.5209350585938,526.1068725585938,602.8152465820312,10.038131713867188,0.0,517.1993408203125,231.05055236816406,790.7183837890625,73.66209411621094,460.6528015136719
2010,116.0,143.0,144.0,51.0,329.0,330.0,31.0,5015.0,81.0,79.0,0.0,1390.405517578125,1110.1407470703125,1272.511474609375,208.89051818847656,867.581298828125,589.83203125,494.03704833984375,3.989513874053955,123.13243103027344,357.1229248046875,334.682861328125,1392.4205322265625,268.5027160644531,762.8388671875
2020,0.0,88.0,40.0,102.0,44.0,371.0,258.0,3338.0,49.0,22.0,0.0,735.7066040039062,586.8614501953125,672.462646484375,204.69129943847656,808.8384399414062,658.5635986328125,502.02960205078125,33.20305252075195,54.6400146484375,457.6872253417969,396.0473327636719,1299.0166015625,213.04541015625,736.4583740234375
2030,180.0,149.0,138.0,63.0,894.0,635.0,74.0,2697.0,111.0,64.0,0.0,603.2366943359375,482.0242919921875,552.7640991210938,357.9402160644531,1599.6431884765625,1228.742919921875,792.26318359375,9.523355484008789,134.6761016845703,307.0451354980469,368.5184020996094,1389.3336181640625,330.54803466796875,678.0108642578125
2040,72.0,159.0,154.0,463.0,971.0,1222.0,561.0,5803.0,150.0,78.0,424.0,1505.5147705078125,1203.0185546875,1379.5291748046875,806.1341552734375,2954.2177734375,2408.1123046875,1999.6116943359375,199.5416259765625,175.46371459960938,1719.1217041015625,1095.751953125,3475.06103515625,627.57861328125,2032.39794921875
2050,14.0,109.0,33.0,351.0,129.0,705.0,215.0,3492.0,122.0,51.0,0.0,759.3727416992188,609.1526489257812,699.5057983398438,459.8114013671875,1504.9000244140625,1013.3169555664062,1273.898193359375,27.66921043395996,133.13693237304688,1268.4827880859375,616.6980590820312,2134.9404296875,398.87322998046875,1306.6961669921875
2060,0.0,433.0,0.0,40.0,127.0,514.0,0.0,5011.0,86.0,28.0,0.0,1145.0672607421875,913.7536010742188,1047.2269287109375,150.65005493164062,830.244384765625,714.7735595703125,334.4419860839844,0.0,87.73185729980469,321.412109375,354.87396240234375,1590.8817138671875,211.5688934326172,816.2372436523438
2070,35.0,52.0,54.0,471.0,382.0,763.0,1084.0,7029.0,104.0,86.0,0.0,1841.7935791015625,1470.5628662109375,1685.72021484375,783.8340454101562,2566.6083984375,2256.31396484375,1908.4312744140625,139.50428771972656,146.21975708007812,1791.9842529296875,1257.1959228515625,3302.3037109375,673.0609130859375,2086.98486328125
2080,60.0,67.0,0.0,301.0,657.0,978.0,3821.0,4799.0,95.0,38.0,205.0,1030.8170166015625,823.6903076171875,944.5355224609375,1328.677734375,5120.93310546875,5645.54248046875,2513.4267578125,553.3095092773438,102.35382843017578,1156.9659423828125,2390.310302734375,3738.739501953125,1333.489013671875,2223.796142578125
2090,27.0,197.0,57.0,193.0,684.0,728.0,179.0,8993.0,134.0,76.0,0.0,2269.59521484375,1813.739501953125,2079.75927734375,384.41888427734375,1572.1029052734375,1358.658447265625,911.3994140625,23.036226272583008,161.61131286621094,968.6463623046875,752.5656127929688,2870.343994140625,428.65924072265625,1623.0576171875
2100,221.0,534.0,524.0,27.0,1299.0,474.0,769.0,2085.0,134.0,69.0,165.0,427.05517578125,347.62548828125,401.3359375,540.8858642578125,2332.825439453125,2487.69091796875,925.9909057617188,148.52183532714844,156.22427368164062,167.2123565673828,659.9336547851562,1237.9771728515625,538.602294921875,627.6953125
2110,721.0,1327.0,404.0,139.0,2445.0,900.0,1640.0,302.0,16.0,11.0,0.0,43.96281814575195,34.94847869873047,40.090492248535156,1357.7027587890625,5408.77099609375,5190.07861328125,2569.143310546875,211.0581512451172,20.778596878051758,460.89508056640625,1270.5543212890625,1900.3970947265625,575.516357421875,991.1862182617188
2120,1139.0,2757.0,1041.0,134.0,4540.0,457.0,1345.0,190.0,0.0,0.0,1775.0,43.96281814575195,34.94847869873047,40.090492248535156,1742.3028564453125,6743.34814453125,7135.06201171875,3006.91015625,706.1974487304688,0.0,440.438720703125,1252.6995849609375,1234.6033935546875,416.6628723144531,720.1690063476562
2130,758.0,3765.0,1163.0,900.0,5653.0,2524.0,966.0,5506.0,134.0,105.0,3297.0,893.6912841796875,714.6187133789062,819.7269897460938,2475.513916015625,9616.34765625,9818.7587890625,5022.431640625,1114.540283203125,183.92906188964844,3120.3359375,2318.876953125,5872.7431640625,913.2728271484375,3379.31640625
2140,430.0,1701.0,556.0,118.0,2240.0,1459.0,815.0,5.0,0.0,0.0,171.0,0.6321097612380981,0.5712937712669373,0.7965535521507263,1062.469970703125,4774.4833984375,4663.37646484375,1990.8236083984375,156.24378967285156,0.0,381.626220703125,984.1500854492188,2246.7294921875,365.517578125,992.9846801757812
2150,722.0,6265.0,1043.0,1150.0,8087.0,2669.0,1253.0,90.0,0.0,0.0,1945.0,22.156457901000977,17.64738655090332,20.1971492767334,3075.5537109375,11971.9697265625,13923.1162109375,5725.57080078125,745.4154663085938,0.0,3720.82080078125,2735.083740234375,5588.8564453125,691.2822265625,3350.9638671875
2160,119.0,1193.0,171.0,1277.0,3283.0,1854.0,2991.0,1327.0,15.0,9.0,772.0,304.8663330078125,243.33026123046875,278.8161926269531,2347.395751953125,7965.58154296875,8431.28125,5135.044921875,616.7864379882812,18.469863891601562,4178.77197265625,2908.662109375,5551.396484375,1128.783447265625,3706.502197265625
2170,1186.0,1209.0,480.0,218.0,3769.0,3048.0,895.0,73.0,1.0,0.0,2786.0,6.962705612182617,6.751889228820801,8.285520553588867,1985.166748046875,8699.9619140625,6452.3115234375,4346.51123046875,951.92919921875,0.76957768201828,707.4828491210938,1467.3543701171875,4407.64208984375,545.0864868164062,1865.748046875
2180,427.0,1345.0,209.0,756.0,2874.0,765.0,1000.0,1201.0,14.0,0.0,8968.0,131.30104064941406,104.711181640625,119.99327850341797,1513.4658203125,4960.6123046875,5045.224609375,3278.7099609375,2822.145751953125,10.774087905883789,2489.811279296875,1410.0059814453125,2711.515380859375,429.7680358886719,1936.1353759765625
2190,374.0,214.0,227.0,1091.0,1386.0,2371.0,569.0,3986.0,55.0,25.0,4667.0,758.4532470703125,605.8807983398438,694.697509765625,1715.8963623046875,5782.18994140625,3755.460693359375,4602.5361328125,1474.9150390625,61.56621551513672,3679.46875,1694.5909423828125,5605.267578125,586.5671997070312,3393.307373046875
2200,118.0,75.0,2255.0,23.0,1073.0,815.0,1712.0,406.0,0.0,0.0,3485.0,67.87834167480469,54.09382247924805,62.03061294555664,684.333251953125,3074.69189453125,3271.35546875,1190.56982421875,1267.010009765625,0.0,89.91268920898438,1056.0203857421875,1645.3790283203125,538.3060913085938,785.065185546875
2210,472.0,563.0,186.0,253.0,1940.0,2354.0,549.0,3773.0,70.0,74.0,1928.0,512.5906982421875,409.3114929199219,469.1192321777344,1178.2779541015625,5306.30810546875,3901.268798828125,2722.51171875,649.7091064453125,110.81918334960938,962.47119140625,1183.7230224609375,4160.37646484375,591.823486328125,1946.337158203125
2220,166.0,118.0,50.0,242.0,1399.0,928.0,803.0,2548.0,49.0,18.0,2558.0,1423.616943359375,446.60406494140625,215.73609924316406,729.8363037109375,2902.778076171875,2675.8623046875,1571.42919921875,871.6116943359375,51.56170654296875,879.9495849609375,904.214111328125,2244.695556640625,418.69000244140625,1240.5283203125
2230,69.0,27.0,50.0,137.0,277.0,517.0,182.0,1645.0,72.0,29.0,0.0,250.40750122070312,200.91993713378906,230.68292236328125,296.23480224609375,1153.466552734375,796.5902099609375,753.868408203125,23.42230796813965,77.72734832763672,505.91815185546875,357.87542724609375,1212.0343017578125,251.5402374267578,663.6343383789062
2240,137.0,97.0,0.0,11.0,319.0,247.0,100.0,1508.0,152.0,111.0,0.0,234.1177520751953,186.83213806152344,214.05992126464844,189.96450805664062,809.8201904296875,559.8613891601562,417.99951171875,12.869400024414062,202.39892578125,93.371337890625,185.8669891357422,621.86181640625,420.39190673828125,304.1220703125
2250,255.0,116.0,81.0,3.0,573.0,1245.0,213.0,2277.0,83.0,32.0,0.0,335.0887145996094,267.81878662109375,307.1063537597656,462.8884582519531,2378.677001953125,1443.64990234375,1106.1358642578125,27.411821365356445,88.50143432617188,96.99337005615234,477.3347473144531,2011.08251953125,334.64141845703125,822.5009765625
2260,159.0,182.0,391.0,154.0,906.0,991.0,685.0,2821.0,36.0,17.0,0.0,1253.0859375,395.0763244628906,191.80007934570312,609.9860229492188,2607.864501953125,2216.9931640625,1335.8515625,88.15538787841797,40.78761672973633,605.9561767578125,789.1820678710938,2189.47900390625,364.95281982421875,1123.4862060546875
2270,173.0,86.0,13.0,200.0,345.0,390.0,234.0,1351.0,27.0,9.0,110.0,624.1965942382812,197.05455017089844,95.7301254272461,415.7689514160156,1384.19580078125,911.93359375,1051.638916015625,63.15182876586914,27.704795837402344,698.2940063476562,394.1648254394531,1122.988037109375,168.2582244873047,695.2348022460938
2280,271.0,37.0,5.0,17.0,64.0,131.0,69.0,2022.0,127.0,108.0,0.0,328.9582824707031,262.3960876464844,300.659423828125,237.49661254882812,823.4883422851562,235.5106658935547,609.1785278320312,8.87988567352295,180.8507537841797,132.47210693359375,152.98373413085938,570.5155029296875,362.5053405761719,312.38116455078125
2290,163.0,812.0,538.0,327.0,2111.0,2388.0,1631.0,3896.0,32.0,28.0,324.0,833.6151123046875,665.5029907226562,762.9165649414062,1304.41455078125,5868.07421875,5511.6484375,2711.080322265625,307.2101745605469,46.174659729003906,1206.3916015625,1770.595947265625,4681.201171875,774.9010620117188,2322.68212890625
2300,430.0,54.0,24.0,15.0,358.0,151.0,15.0,4781.0,84.0,54.0,0.0,751.960205078125,603.6355590820312,693.4348754882812,354.9468994140625,1235.1595458984375,407.23089599609375,880.9949340820312,1.9304099082946777,106.20172119140625,231.78196716308594,255.67308044433594,1065.8466796875,213.3448028564453,597.4857788085938
2310,295.0,228.0,61.0,138.0,827.0,634.0,294.0,6762.0,74.0,48.0,0.0,1582.3363037109375,1266.8729248046875,1453.8558349609375,543.3610229492188,2114.782958984375,1532.6298828125,1250.781982421875,37.836036682128906,93.88847351074219,705.3267822265625,676.22216796875,2302.70947265625,322.1243896484375,1278.488037109375
2320,239.0,142.0,265.0,122.0,1660.0,1067.0,53.0,895.0,44.0,18.0,0.0,186.6134033203125,149.2034912109375,171.19078063964844,559.2508544921875,2531.459228515625,2027.0911865234375,1234.1177978515625,6.820781707763672,47.71381759643555,428.6771240234375,459.7353515625,1692.184814453125,211.64971923828125,768.0076293945312
2330,341.0,167.0,155.0,261.0,1937.0,537.0,360.0,6327.0,322.0,182.0,445.0,1124.3980712890625,906.1389770507812,1042.5081787109375,742.8086547851562,2664.33642578125,2378.363037109375,1609.1513671875,179.98126220703125,387.8671569824219,1086.2467041015625,814.6358642578125,2328.7119140625,879.06884765625,1412.131591796875
2900,0.0,0.0,0.0,87.0,929.0,839.0,6258.0,548.0,16.0,15.0,20704.0,78.78287506103516,72.46102905273438,117.7474365234375,1373.075439453125,5266.45263671875,4732.23779296875,3109.993408203125,23548.677734375,872.184326171875,341.01043701171875,3797.677978515625,3045.244384765625,2702.83544921875,2271.44384765625
2910,352.0,245.0,46.0,142.0,1322.0,1105.0,6660.0,971.0,69.0,36.0,20294.0,277.3569030761719,255.44325256347656,412.16900634765625,1753.1142578125,6450.68798828125,5626.3818359375,3935.94580078125,23129.49609375,1043.9664306640625,559.903564453125,4189.06640625,3631.131591796875,3075.103759765625,2680.057861328125
2920,60.0,41.0,8.0,116.0,227.0,235.0,1143.0,7979.0,725.0,558.0,0.0,1162.1756591796875,1065.015869140625,1802.690185546875,315.52099609375,1146.601806640625,729.9529418945312,1045.1656494140625,102.47319030761719,2212.642333984375,768.21826171875,1156.6097412109375,2135.68310546875,2172.050537109375,1679.28857421875
3000,113.0,191.0,61.0,149.0,495.0,320.0,621.0,4932.0,336.0,253.0,0.0,655.7808837890625,653.0090942382812,1012.2444458007812,386.11566162109375,1206.6595458984375,869.24365234375,1112.9083251953125,55.67441177368164,1028.4312744140625,756.7730712890625,806.1753540039062,1619.78271484375,1159.6885986328125,1266.99755859375
3010,91.0,319.0,153.0,268.0,605.0,415.0,454.0,8384.0,688.0,537.0,996.0,961.9114379882812,874.147705078125,1535.8359375,454.08966064453125,1349.439453125,893.860107421875,1456.931640625,1146.5601806640625,2028.8662109375,1340.110595703125,1003.1246337890625,2449.162109375,1985.625244140625,1964.46826171875
3020,123.0,38.0,32.0,170.0,321.0,334.0,94.0,4914.0,186.0,118.0,0.0,855.99169921875,851.398681640625,1173.6781005859375,239.31784057617188,606.7266235351562,280.000244140625,738.6749267578125,8.427366256713867,501.0372009277344,832.5855102539062,511.47283935546875,1511.184814453125,624.44677734375,1181.9686279296875
3030,173.0,180.0,83.0,507.0,437.0,820.0,377.0,5730.0,343.0,186.0,0.0,805.0419311523438,801.2860717773438,1183.7236328125,516.554931640625,1302.7454833984375,768.50244140625,1463.64208984375,33.79911804199219,899.916748046875,2096.987060546875,1097.1904296875,2825.4013671875,1350.6929931640625,2307.0791015625
3040,162.0,204.0,207.0,338.0,556.0,335.0,328.0,6349.0,436.0,311.0,0.0,714.6995849609375,648.8477783203125,1152.376220703125,393.319091796875,1218.93798828125,781.8904418945312,1259.8125,29.406129837036133,1243.916259765625,1507.3870849609375,864.32421875,2084.98193359375,1335.666015625,1772.670166015625
3050,74.0,246.0,93.0,456.0,703.0,662.0,195.0,7785.0,121.0,110.0,0.0,1609.4468994140625,1599.2545166015625,2001.4603271484375,495.092529296875,1282.6973876953125,706.9583740234375,1580.8895263671875,17.482303619384766,396.96075439453125,1999.872314453125,1038.2962646484375,2854.11181640625,823.8416137695312,2338.20458984375
3060,60.0,670.0,47.0,287.0,632.0,873.0,351.0,5164.0,145.0,125.0,0.0,964.2595825195312,958.3485107421875,1230.4837646484375,661.6594848632812,1640.048828125,1188.89306640625,1748.0924072265625,31.4681453704834,480.15350341796875,1270.121337890625,949.3037719726562,2441.06396484375,947.0260009765625,1802.116455078125
3070,370.0,358.0,52.0,353.0,1202.0,821.0,701.0,5759.0,177.0,95.0,172.0,1110.205078125,1103.5672607421875,1432.3310546875,826.4313354492188,2357.78759765625,1700.27001953125,2170.818359375,253.81805419921875,529.361328125,1536.5736083984375,1226.1715087890625,2686.28466796875,1082.8798828125,2076.072021484375
3080,708.0,1046.0,528.0,830.0,2640.0,949.0,960.0,1868.0,47.0,30.0,330.0,316.6016845703125,314.58111572265625,388.84979248046875,1530.59912109375,4797.83154296875,3844.5244140625,4003.608154296875,452.46539306640625,249.930419921875,3107.973876953125,1742.4022216796875,3000.373046875,1183.0142822265625,2689.589111328125
3090,78.0,205.0,127.0,365.0,923.0,453.0,1180.0,7268.0,356.0,264.0,6.0,1083.4896240234375,1000.3594970703125,1446.9951171875,610.8275146484375,2020.369873046875,1503.0892333984375,1865.71728515625,112.45214080810547,1151.7213134765625,1645.6141357421875,1449.8807373046875,2669.93115234375,1546.79736328125,2223.93505859375
3100,456.0,529.0,76.0,617.0,932.0,495.0,1310.0,4515.0,96.0,50.0,178.0,908.015625,846.1948852539062,1071.6402587890625,803.441162109375,2767.34912109375,2046.23095703125,2316.6162109375,315.07843017578125,406.841796875,2445.621826171875,1624.00732421875,2686.400146484375,1121.0107421875,2443.049072265625
3110,450.0,416.0,181.0,455.0,551.0,1022.0,590.0,2291.0,73.0,65.0,1977.0,467.102294921875,325.18609619140625,284.6860046386719,769.162841796875,2040.7762451171875,1470.7890625,1771.189208984375,2247.956298828125,299.367919921875,1758.5738525390625,1090.113525390625,2463.264404296875,999.7022705078125,1916.2744140625
3120,155.0,177.0,91.0,73.0,340.0,466.0,318.0,3063.0,151.0,98.0,0.0,721.6300048828125,583.4329223632812,569.896240234375,364.7196960449219,940.1610107421875,673.5379638671875,851.6412353515625,28.509601593017578,442.0592041015625,398.7398681640625,517.8632202148438,1267.8897705078125,651.5413818359375,869.3035888671875
3130,526.0,752.0,133.0,307.0,2045.0,508.0,843.0,3549.0,83.0,53.0,556.0,805.7545776367188,644.0493774414062,622.1504516601562,1078.132568359375,3453.66796875,2830.30224609375,2861.749267578125,692.903564453125,329.39910888671875,1273.205810546875,1183.518798828125,1918.0546875,815.3130493164062,1568.6900634765625
3140,511.0,411.0,228.0,446.0,1652.0,1239.0,2250.0,3044.0,117.0,80.0,138.0,563.9481811523438,443.2005310058594,420.819580078125,1350.069580078125,4141.1201171875,3363.662841796875,3190.2763671875,354.9401550292969,612.3486328125,1758.3212890625,2160.447021484375,3316.91015625,1764.80419921875,2528.132568359375
3150,0.0,839.0,80.0,127.0,129.0,512.0,33.0,2179.0,87.0,42.0,0.0,383.7007141113281,302.39727783203125,287.88043212890625,408.9710693359375,973.4815063476562,794.6124267578125,1038.6297607421875,2.958543539047241,211.70602416992188,557.4495849609375,405.82208251953125,1173.2615966796875,438.4796142578125,818.581787109375
3160,3193.0,1607.0,1273.0,1143.0,3223.0,2341.0,1295.0,1447.0,21.0,43.0,884.0,305.5190734863281,242.27389526367188,232.18975830078125,2954.529541015625,8885.796875,6493.2060546875,6356.748046875,1097.604736328125,273.05438232421875,4231.33447265625,2558.92236328125,5142.5185546875,1994.675537109375,4092.879150390625
3170,177.0,309.0,114.0,615.0,773.0,766.0,492.0,8427.0,141.0,63.0,188.0,2208.319091796875,1734.8448486328125,1646.711669921875,628.228759765625,1764.315185546875,1110.9659423828125,1965.932373046875,252.84539794921875,392.58599853515625,2607.546875,1387.58251953125,3419.067138671875,1007.0750732421875,2877.9736328125
3180,450.0,215.0,106.0,302.0,2095.0,841.0,10562.0,1046.0,30.0,8.0,1122.0,252.96340942382812,175.99684143066406,154.02587890625,2416.948974609375,9765.85546875,8655.923828125,5750.4189453125,2192.668701171875,1449.0169677734375,1146.6988525390625,6452.93603515625,4730.27587890625,4369.93310546875,3868.098876953125
3190,51.0,95.0,0.0,54.0,248.0,250.0,365.0,4784.0,215.0,137.0,0.0,913.7408447265625,724.0069580078125,693.2007446289062,226.04071044921875,645.2871704101562,448.91986083984375,683.7418823242188,32.72328567504883,613.8095092773438,403.88763427734375,544.1788940429688,1289.69091796875,700.643310546875,950.8784790039062
3200,86.0,160.0,118.0,400.0,439.0,248.0,2420.0,5836.0,216.0,78.0,145.0,1346.4210205078125,1077.82666015625,1042.6761474609375,593.8518676757812,2423.40673828125,1918.438232421875,1802.50439453125,377.9532165527344,790.6170654296875,1711.322509765625,2006.9764404296875,2607.6640625,1519.159912109375,2317.86376953125
3210,134.0,180.0,84.0,340.0,441.0,228.0,739.0,7696.0,710.0,469.0,0.0,732.8544921875,661.7992553710938,1244.276123046875,364.23040771484375,1294.73193359375,862.1116943359375,1301.19091796875,66.25344848632812,1992.3717041015625,1572.9481201171875,1118.1051025390625,2310.71875,1984.1427001953125,1998.37548828125
3220,32.0,96.0,0.0,334.0,338.0,128.0,315.0,6186.0,587.0,477.0,0.0,574.7067260742188,518.063720703125,993.1769409179688,195.80690002441406,709.717529296875,409.748046875,903.8381958007812,28.240642547607422,1751.79052734375,1485.74755859375,774.4191284179688,1805.5975341796875,1641.4144287109375,1631.8624267578125
3230,30.0,146.0,88.0,76.0,132.0,7.0,222.0,5104.0,412.0,378.0,0.0,510.5050964355469,461.8447570800781,851.5993041992188,114.57124328613281,445.8359375,257.7645568847656,513.3639526367188,19.902929306030273,1299.1102294921875,497.9679870605469,435.2290344238281,1052.0472412109375,1106.734619140625,874.1663818359375
3240,77.0,0.0,20.0,62.0,295.0,5.0,394.0,4529.0,382.0,294.0,0.0,395.16796875,356.2807922363281,681.5148315429688,146.082275390625,589.1221313476562,405.61663818359375,563.8139038085938,35.323219299316406,1138.45556640625,422.0347900390625,493.5345458984375,981.4539794921875,1019.7181396484375,813.677978515625
3250,81.0,146.0,0.0,179.0,121.0,225.0,208.0,4300.0,303.0,325.0,0.0,420.52471923828125,381.60711669921875,680.8236083984375,184.83892822265625,536.5350341796875,306.5352783203125,639.8776245117188,18.647789001464844,1036.8529052734375,838.8507080078125,520.796630859375,1327.861328125,1031.2174072265625,1093.1934814453125
3260,40.0,27.0,19.0,69.0,160.0,4.0,341.0,4109.0,390.0,400.0,0.0,448.0185546875,411.7726135253906,631.1488037109375,104.27679443359375,439.4516906738281,284.0557861328125,450.647705078125,30.571617126464844,1314.747802734375,429.39739990234375,442.60284423828125,904.8717041015625,1145.960693359375,760.0389404296875
3270,62.0,360.0,0.0,270.0,585.0,248.0,116.0,3305.0,198.0,224.0,13.0,555.6844482421875,516.6329345703125,677.59423828125,334.48797607421875,1003.437744140625,734.341064453125,1093.540771484375,24.833614349365234,693.6150512695312,1127.705078125,549.310791015625,1302.0322265625,786.3531494140625,1141.1624755859375
3280,142.0,0.0,0.0,23.0,128.0,82.0,450.0,2304.0,200.0,149.0,0.0,208.42483520507812,188.18365478515625,355.37176513671875,153.08505249023438,563.1015625,405.0391845703125,410.7360534667969,40.34377670288086,620.1566772460938,183.54847717285156,398.8227233886719,652.0509643554688,645.465087890625,501.02276611328125
3290,38.0,46.0,90.0,60.0,167.0,159.0,206.0,1899.0,191.0,155.0,0.0,180.2100830078125,163.02801513671875,300.7439880371094,149.20263671875,433.8019104003906,310.60418701171875,397.5859680175781,18.46848487854004,583.2705688476562,300.97576904296875,298.9644775390625,659.8753662109375,599.978759765625,503.6025390625
3300,70.0,53.0,15.0,17.0,143.0,66.0,438.0,3242.0,247.0,159.0,0.0,348.40692138671875,317.67156982421875,536.8809204101562,146.97410583496094,541.0254516601562,388.8760070800781,457.09967041015625,39.267940521240234,710.2081909179688,202.23992919921875,431.5289001464844,778.54541015625,703.5201416015625,598.1505126953125
3310,132.0,113.0,72.0,365.0,772.0,399.0,6007.0,6748.0,508.0,282.0,6.0,1042.297607421875,908.1629028320312,949.4794921875,1220.206787109375,5157.0625,4423.6298828125,3265.41259765625,545.2064208984375,2059.3056640625,1623.1207275390625,4050.156494140625,3936.04345703125,3496.859130859375,3349.51171875
3320,0.0,145.0,1163.0,93.0,400.0,176.0,2055.0,2827.0,124.0,121.0,0.0,297.6327209472656,271.3079833984375,460.02484130859375,591.20947265625,2322.5341796875,1946.117919921875,1283.81396484375,184.236572265625,663.8848876953125,461.4752197265625,1411.413330078125,1430.337158203125,1167.738037109375,1167.7178955078125
3330,85.0,60.0,30.0,75.0,174.0,357.0,403.0,4652.0,367.0,453.0,0.0,599.8072509765625,541.7734375,1016.36181640625,251.89303588867188,667.9515991210938,391.8161315917969,684.1010131835938,36.13009262084961,1371.1204833984375,474.76885986328125,592.5677490234375,1436.3834228515625,1354.8369140625,1042.7005615234375
3340,244.0,678.0,236.0,337.0,611.0,323.0,718.0,7778.0,518.0,573.0,0.0,994.9071044921875,916.7129516601562,1362.2413330078125,590.2984619140625,1966.4688720703125,1421.610595703125,1819.018310546875,64.37073516845703,1848.15087890625,1565.553466796875,1178.5299072265625,2424.69091796875,1904.136962890625,2047.143310546875
3350,202.0,189.0,58.0,286.0,339.0,226.0,220.0,8238.0,628.0,601.0,858.0,773.51123046875,701.4263305664062,1261.9815673828125,281.99151611328125,903.2920532226562,491.45343017578125,1072.08642578125,972.3601684570312,2004.546875,1399.444580078125,808.6259155273438,2163.1298828125,1834.57421875,1824.6876220703125
3360,637.0,38.0,582.0,113.0,481.0,210.0,184.0,972.0,56.0,63.0,0.0,137.82981872558594,126.80776977539062,192.3437042236328,422.6874084472656,1394.1119384765625,943.2260131835938,790.1656494140625,16.496122360229492,215.47348022460938,454.17822265625,319.52447509765625,639.479248046875,350.1283874511719,514.4120483398438
3370,25.0,682.0,120.0,1247.0,775.0,361.0,853.0,5146.0,346.0,304.0,6.0,647.7238159179688,595.2977905273438,914.8919677734375,598.995849609375,2229.31884765625,1567.15234375,2407.09033203125,83.13566589355469,1156.9764404296875,4770.6484375,1855.5032958984375,3484.969482421875,1792.35400390625,3636.389404296875
