c Emme Modeller - Turn Transaction
c Date: 2016-05-31 15:30:30
c Project:        Combined Itineraries                                        
c Scenario 2100:  2015 MD Base Network
t turns
c     At   From     To   TPF  Data1  Data2  Data3
a 224406 224402 224411    -1      0      0      0
a 224406 224403  22440    -1      0      0      0
a 224406 224403 224402    -1      0      0      0
a 224406 224403 224403     0      0      0      0
a 224406 224403 224408    -1      0      0      0
a 224406 224403 224411    -1      0      0      0
a 224406 224408  22440    -1      0      0      0
a 224406 224408 224402    -1      0      0      0
a 224406 224408 224403    -1      0      0      0
a 224406 224408 224408     0      0      0      0
a 224406 224408 224411    -1      0      0      0
a 224406 224411  22440    -1      0      0      0
a 224406 224411 224402    -1      0      0      0
a 224406 224411 224403    -1      0      0      0
a 224406 224411 224408    -1      0      0      0
a 224406 224411 224411     0      0      0      0
a 224407 223405 223405     0      0      0      0
a 224407 223405 224403    -1      0      0      0
a 224407 223405 224412    -1      0      0      0
a 224407 223405 224601    -1      0      0      0
a 224407 224403 223405    -1      0      0      0
a 224407 224403 224403     0      0      0      0
a 224407 224403 224412    -1      0      0      0
a 224407 224403 224601    -1      0      0      0
a 224407 224412 223405    -1      0      0      0
a 224407 224412 224403     0      0      0      0
a 224407 224412 224412     0      0      0      0
a 224407 224412 224601    -1      0      0      0
a 224408  22430  22430     0      0      0      0
a 224408  22430 224302    -1      0      0      0
a 224408  22430 224404    -1      0      0      0
a 224408  22430 224405    -1      0      0      0
a 224408  22430 224406    -1      0      0      0
a 224408  22430 224410    -1      0      0      0
a 224408  22430 225701    -1      0      0      0
a 224408 224301  22430    -1      0      0      0
a 224408 224301 224302    -1      0      0      0
a 224408 224301 224404    -1      0      0      0
a 224408 224301 224405    -1      0      0      0
a 224408 224301 224406    -1      0      0      0
a 224408 224301 224410    -1      0      0      0
a 224408 224301 225701    -1      0      0      0
a 224408 224404  22430    -1      0      0      0
a 224408 224404 224302    -1      0      0      0
a 224408 224404 224404     0      0      0      0
a 224408 224404 224405    -1      0      0      0
a 224408 224404 224406    -1      0      0      0
a 224408 224404 224410    -1      0      0      0
a 224408 224404 225701     0      0      0      0
a 224408 224406  22430    -1      0      0      0
a 224408 224406 224302    -1      0      0      0
a 224408 224406 224404    -1      0      0      0
a 224408 224406 224405    -1      0      0      0
a 224408 224406 224406     0      0      0      0
a 224408 224406 224410    -1      0      0      0
a 224408 224406 225701    -1      0      0      0
a 224408 224409  22430    -1      0      0      0
a 224408 224409 224302    -1      0      0      0
a 224408 224409 224404    -1      0      0      0
a 224408 224409 224405    -1      0      0      0
a 224408 224409 224406    -1      0      0      0
a 224408 224409 224410    -1      0      0      0
a 224408 224409 225701    -1      0      0      0
a 224408 224410  22430    -1      0      0      0
a 224408 224410 224302    -1      0      0      0
a 224408 224410 224404    -1      0      0      0
a 224408 224410 224405    -1      0      0      0
a 224408 224410 224406    -1      0      0      0
a 224408 224410 224410     0      0      0      0
a 224408 224410 225701    -1      0      0      0
a 224408 225701  22430    -1      0      0      0
a 224408 225701 224302    -1      0      0      0
a 224408 225701 224404     0      0      0      0
a 224408 225701 224405    -1      0      0      0
a 224408 225701 224406    -1      0      0      0
a 224408 225701 224410    -1      0      0      0
a 224408 225701 225701     0      0      0      0
a 224410 224302 224303    -1      0      0      0
a 224410 224302 224408    -1      0      0      0
a 224410 224302 224409    -1      0      0      0
a 224410 224302 224411    -1      0      0      0
a 224410 224302 224414    -1      0      0      0
a 224410 224302 225901    -1      0      0      0
a 224410 224303 224303     0      0      0      0
a 224410 224303 224408    -1      0      0      0
a 224410 224303 224409    -1      0      0      0
a 224410 224303 224411    -1      0      0      0
a 224410 224303 224414    -1      0      0      0
a 224410 224303 225901    -1      0      0      0
a 224410 224408 224303    -1      0      0      0
a 224410 224408 224408     0      0      0      0
a 224410 224408 224409    -1      0      0      0
a 224410 224408 224411     0      0      0      0
a 224410 224408 224414    -1      0      0      0
a 224410 224408 225901    -1      0      0      0
a 224410 224413 224303    -1      0      0      0
a 224410 224413 224408    -1      0      0      0
a 224410 224413 224409    -1      0      0      0
a 224410 224413 224411    -1      0      0      0
a 224410 224413 224414    -1      0      0      0
a 224410 224413 225901    -1      0      0      0
a 224410 224414 224303    -1      0      0      0
a 224410 224414 224408    -1      0      0      0
a 224410 224414 224409    -1      0      0      0
a 224410 224414 224411     0      0      0      0
a 224410 224414 224414     0      0      0      0
a 224410 224414 225901    -1      0      0      0
a 224414 224410 224410     0      0      0      0
a 224414 224410 224412     0      0      0      0
a 224414 224410 224413    -1      0      0      0
a 224414 224410 224502    -1      0      0      0
a 224414 224410 225902    -1      0      0      0
a 224414 224412 224410    -1      0      0      0
a 224414 224412 224412     0      0      0      0
a 224414 224412 224413    -1      0      0      0
a 224414 224412 224502    -1      0      0      0
a 224414 224412 225902    -1      0      0      0
a 224414 224502 224410    -1      0      0      0
a 224414 224502 224412    -1      0      0      0
a 224414 224502 224413    -1      0      0      0
a 224414 224502 224502     0      0      0      0
a 224414 224502 225902    -1      0      0      0
a 224414 225901 224410    -1      0      0      0
a 224414 225901 224412    -1      0      0      0
a 224414 225901 224413    -1      0      0      0
a 224414 225901 224502    -1      0      0      0
a 224414 225901 225902    -1      0      0      0
a 224414 225902 224410    -1      0      0      0
a 224414 225902 224412    -1      0      0      0
a 224414 225902 224413    -1      0      0      0
a 224414 225902 224502    -1      0      0      0
a 224414 225902 225902     0      0      0      0
a 224501  22450  22450     0      0      0      0
a 224501  22450 224412    -1      0      0      0
a 224501  22450 224503    -1      0      0      0
a 224501  22450 224504    -1      0      0      0
a 224501  22450 224601    -1      0      0      0
a 224501 224412  22450    -1      0      0      0
a 224501 224412 224412     0      0      0      0
a 224501 224412 224503     0      0      0      0
a 224501 224412 224504    -1      0      0      0
a 224501 224412 224601     0      0      0      0
a 224501 224503  22450    -1      0      0      0
a 224501 224503 224412    -1      0      0      0
a 224501 224503 224503     0      0      0      0
a 224501 224503 224504    -1      0      0      0
a 224501 224503 224601    -1      0      0      0
a 224501 224504  22450    -1      0      0      0
a 224501 224504 224412    -1      0      0      0
a 224501 224504 224503     0      0      0      0
a 224501 224504 224504     0      0      0      0
a 224501 224504 224601    -1      0      0      0
a 224501 224601  22450    -1      0      0      0
a 224501 224601 224412    -1      0      0      0
a 224501 224601 224503    -1      0      0      0
a 224501 224601 224504    -1      0      0      0
a 224501 224601 224601     0      0      0      0
a 224502 224414 224414     0      0      0      0
a 224502 224414 224503    -1      0      0      0
a 224502 224414 225903     0      0      0      0
a 224502 224503 224414    -1      0      0      0
a 224502 224503 224503     0      0      0      0
a 224502 224503 225903    -1      0      0      0
a 224502 225903 224414    -1      0      0      0
a 224502 225903 224503    -1      0      0      0
a 224502 225903 225903     0      0      0      0
a 224504 224501 224501     0      0      0      0
a 224504 224501 224506    -1      0      0      0
a 224504 224501 224602     0      0      0      0
a 224504 224501 226201    -1      0      0      0
a 224504 224501 226202    -1      0      0      0
a 224504 224506 224501    -1      0      0      0
a 224504 224506 224506     0      0      0      0
a 224504 224506 224602    -1      0      0      0
a 224504 224506 226201    -1      0      0      0
a 224504 224506 226202    -1      0      0      0
a 224504 224602 224501    -1      0      0      0
a 224504 224602 224506    -1      0      0      0
a 224504 224602 224602     0      0      0      0
a 224504 224602 226201    -1      0      0      0
a 224504 224602 226202    -1      0      0      0
a 224504 224804 224501    -1      0      0      0
a 224504 224804 224506    -1      0      0      0
a 224504 224804 224602    -1      0      0      0
a 224504 224804 226201    -1      0      0      0
a 224504 224804 226202    -1      0      0      0
a 224504 226202 224501    -1      0      0      0
a 224504 226202 224506    -1      0      0      0
a 224504 226202 224602     0      0      0      0
a 224504 226202 226201    -1      0      0      0
a 224504 226202 226202     0      0      0      0
a 224506 224504 224504     0      0      0      0
a 224506 224504 224505    -1      0      0      0
a 224506 224504 226103    -1      0      0      0
a 224506 224504 226204    -1      0      0      0
a 224506 224505 224504     0      0      0      0
a 224506 224505 224505     0      0      0      0
a 224506 224505 226103    -1      0      0      0
a 224506 224505 226204    -1      0      0      0
a 224506 226103 224504    -1      0      0      0
a 224506 226103 224505    -1      0      0      0
a 224506 226103 226103     0      0      0      0
a 224506 226103 226204    -1      0      0      0
a 224506 226204 224504     0      0      0      0
a 224506 226204 224505    -1      0      0      0
a 224506 226204 226103    -1      0      0      0
a 224506 226204 226204     0      0      0      0
a 224601  22460  22460     0      0      0      0
a 224601  22460 224501    -1      0      0      0
a 224601  22460 224602    -1      0      0      0
a 224601  22460 224701    -1      0      0      0
a 224601 224407  22460    -1      0      0      0
a 224601 224407 224501     0      0      0      0
a 224601 224407 224602    -1      0      0      0
a 224601 224407 224701    -1      0      0      0
a 224601 224501  22460    -1      0      0      0
