matrices:,mo120,mo121,mo122,mo123,mo124,mo125,mo126,mo127,mo128,mo129,mo130,mo131,mo132,mo133,mo134,mo135,mo136,mo137,mo138,mo139,mo140,mo141,mo142,mo143,mo144,mo145
name:,ga_ensem,gb_ensem,gc_ensem,gd_ensem,ge_ensem,gf_ensem,gg_ensem,gh_ensem,gi_ensem,gj_ensem,gk_ensem,gl_ensem,gm_ensem,gn_ensem,go_ensem,gp_ensem,gq_ensem,gr_ensem,gs_ensem,gt_ensem,gu_ensem,gv_ensem,gw_ensem,gx_ensem,gy_ensem,gz_ensem
description,ga Ensemble Groups,gb Ensemble Groups,gc Ensemble Groups,gd Ensemble Groups,ge Ensemble Groups,gf Ensemble Groups,gg Ensemble Groups,gh Ensemble Groups,gi Ensemble Groups,gj Ensemble Groups,gk Ensemble Groups,gl Ensemble Groups,gm Ensemble Groups,gn Ensemble Groups,go Ensemble Groups,gp Ensemble Groups,gq Ensemble Groups,gr Ensemble Groups,gs Ensemble Groups,gt Ensemble Groups,gu Ensemble Groups,gv Ensemble Groups,gw Ensemble Groups,gx Ensemble Groups,gy Ensemble Groups,gz Ensemble Groups
29120,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4810.0
29130,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4760.0
29140,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4760.0
29150,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4780.0
29160,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4820.0
29170,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4750.0
29180,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4760.0
29190,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4790.0
29200,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4790.0
29210,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4820.0
29220,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4720.0
29230,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4750.0
29240,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4760.0
29250,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4790.0
29260,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,52.0,16.0,5.0,0.0,5.0,5.0,4800.0
29270,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4720.0
29280,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4730.0
29290,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4750.0
29300,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4760.0
29310,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,52.0,16.0,5.0,0.0,5.0,5.0,4770.0
29320,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,52.0,16.0,5.0,0.0,5.0,5.0,4770.0
29330,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4700.0
29340,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4730.0
29350,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,52.0,16.0,5.0,0.0,5.0,5.0,4740.0
29360,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,52.0,16.0,5.0,0.0,5.0,5.0,4770.0
29370,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4700.0
29380,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,52.0,16.0,5.0,0.0,5.0,5.0,4740.0
29390,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4700.0
29400,8.0,2.0,0.0,5.0,15.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4710.0
29410,8.0,2.0,0.0,5.0,15.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4710.0
29420,8.0,2.0,0.0,5.0,15.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4710.0
29430,8.0,2.0,0.0,5.0,15.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4710.0
29440,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4710.0
29450,8.0,2.0,0.0,5.0,15.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,16.0,5.0,0.0,5.0,5.0,4710.0
31010,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5020.0
31020,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5050.0
31030,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5030.0
31040,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5030.0
31050,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5030.0
31060,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5040.0
31070,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5040.0
31080,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5060.0
31090,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5060.0
31100,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5060.0
31110,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5070.0
31120,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5070.0
31130,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5080.0
31140,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5060.0
31150,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5060.0
31160,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5080.0
31170,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5080.0
31180,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5080.0
31190,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5080.0
31200,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5060.0
31210,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5070.0
31220,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5070.0
31230,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5080.0
31240,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5080.0
31250,11.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5080.0
32010,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5340.0
32020,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5270.0
32030,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,2.0,61.0,6.0,6.0,0.0,6.0,6.0,5380.0
32040,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,2.0,61.0,6.0,6.0,0.0,6.0,6.0,5390.0
32050,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5100.0
32060,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5110.0
32070,12.0,2.0,1.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5160.0
32080,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5220.0
32090,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5220.0
32100,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5270.0
32110,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5280.0
32120,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5110.0
32130,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5280.0
32140,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5120.0
32150,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5120.0
32160,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5110.0
32170,12.0,2.0,1.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5160.0
32180,12.0,2.0,1.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5160.0
32190,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5230.0
32200,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5230.0
32210,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5120.0
32220,12.0,2.0,1.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5160.0
32230,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5240.0
32240,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,20.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5290.0
32250,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5130.0
32260,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5170.0
32270,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5230.0
32280,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5230.0
32290,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5120.0
32300,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5170.0
32310,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5140.0
32320,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5140.0
32330,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5180.0
32340,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5180.0
32350,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5250.0
32360,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,20.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5290.0
32370,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5140.0
32380,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5250.0
32390,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5260.0
32400,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5260.0
32410,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5150.0
32420,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5140.0
32430,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5180.0
32440,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5180.0
32450,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5250.0
32460,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5150.0
32470,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5150.0
32480,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5140.0
32490,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5180.0
32500,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5180.0
32510,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5180.0
32520,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5250.0
32530,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,20.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5290.0
32540,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5190.0
32550,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5250.0
32560,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5250.0
32570,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5260.0
32580,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5250.0
32590,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,27.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5250.0
32600,12.0,2.0,0.0,6.0,15.0,6.0,22.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5200.0
32610,12.0,2.0,0.0,6.0,15.0,6.0,22.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5200.0
32620,12.0,2.0,0.0,6.0,15.0,6.0,22.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5200.0
32630,12.0,2.0,0.0,6.0,15.0,6.0,22.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5210.0
32640,12.0,2.0,0.0,6.0,15.0,6.0,22.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5210.0
33010,12.0,2.0,0.0,6.0,15.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,18.0,0.0,0.0,6.0,61.0,6.0,6.0,0.0,6.0,6.0,5300.0
