mat_id,mo120,mo121,mo122,mo123,mo124,mo125,mo126,mo127,mo128,mo129,mo130,mo131,mo132,mo133,mo134,mo135,mo136,mo137,mo138,mo139,mo140,mo141,mo142,mo143,mo144,mo145
mat_name,ga_ensem,gb_ensem,gc_ensem,gd_ensem,ge_ensem,gf_ensem,gg_ensem,gh_ensem,gi_ensem,gj_ensem,gk_ensem,gl_ensem,gm_ensem,gn_ensem,go_ensem,gp_ensem,gq_ensem,gr_ensem,gs_ensem,gt_ensem,gu_ensem,gv_ensem,gw_ensem,gx_ensem,gy_ensem,gz_ensem
mat_desc,ga Ensemble Groups,gb Ensemble Groups,gc Ensemble Groups,gd Ensemble Groups,ge Ensemble Groups,gf Ensemble Groups,gg Ensemble Groups,gh Ensemble Groups,gi Ensemble Groups,gj Ensemble Groups,gk Ensemble Groups,gl Ensemble Groups,gm Ensemble Groups,gn Ensemble Groups,go Ensemble Groups,gp Ensemble Groups,gq Ensemble Groups,gr Ensemble Groups,gs Ensemble Groups,gt Ensemble Groups,gu Ensemble Groups,gv Ensemble Groups,gw Ensemble Groups,gx Ensemble Groups,gy Ensemble Groups,gz Ensemble Groups
TAZ1700,ga,gb,gc,gd,ge,gf,gg,gh,gi,gj,gk,gl,gm,gn,go,gp,gq,gr,gs,gt,gu,gv,gw,gx,gy,gz
61640,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,9,0,0,9,93,9,9,0,9,9,7140
61650,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,9,0,0,9,93,9,9,0,9,9,7190
61660,16,4,0,9,15,9,27,711,1,0,0,0,121,0,0,10,0,0,2,93,9,9,0,9,9,7210
61670,16,4,0,9,15,9,27,711,1,0,0,0,121,0,0,10,0,0,2,93,9,9,0,9,9,7210
61680,16,4,0,9,15,9,27,711,1,0,0,0,121,0,0,10,0,0,2,93,9,9,0,9,9,7270
61690,16,4,0,9,15,9,27,711,1,0,0,0,121,0,0,10,0,0,2,93,9,9,0,9,9,7270
61700,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,10,0,0,9,93,9,9,0,9,9,7310
61710,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,10,0,0,9,93,9,9,0,9,9,7320
61720,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,9,0,0,9,93,9,9,0,9,9,7130
61730,16,4,0,9,15,9,27,711,1,0,0,0,121,0,0,10,0,0,2,93,9,9,0,9,9,7280
61740,16,4,0,9,15,9,27,711,1,0,0,0,121,0,0,10,0,0,2,93,9,9,0,9,9,7280
61750,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7390
61760,16,4,0,9,15,9,27,711,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7450
61770,16,4,0,9,15,9,27,711,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7480
61780,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7480
61790,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7390
61800,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7440
61810,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7450
61820,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7480
61830,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,93,9,9,0,9,9,7530
61840,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7440
61850,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7400
61860,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7400
61870,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7440
61880,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7450
61890,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7480
61900,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7480
61910,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7540
61920,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7540
61930,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7410
62010,16,4,0,9,15,9,18,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7410
62020,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7460
62030,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7460
62040,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7550
62050,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7550
62060,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7490
62070,16,4,0,9,15,9,27,712,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7510
62080,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7410
62090,16,4,0,9,15,9,18,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7410
62100,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7460
62110,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7460
62120,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7490
62130,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7550
62140,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7550
62150,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7420
62160,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7420
62170,16,4,0,9,15,9,18,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7420
62180,16,4,0,9,15,9,18,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7470
62190,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7470
62200,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7500
62210,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7500
62220,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7520
62230,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7560
62240,16,4,0,9,15,9,18,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7470
62250,16,4,0,9,15,9,18,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7470
62260,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7430
62270,16,4,0,9,15,9,18,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7470
62280,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7500
62290,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7520
62300,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7420
62310,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7470
62320,16,4,0,9,15,9,18,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7470
62330,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7500
62340,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7560
62350,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7560
62360,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7570
62370,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7570
62380,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7570
62390,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7600
62400,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7600
62410,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7600
62420,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7650
62430,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7650
62440,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7650
62450,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7670
62460,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7670
62470,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7650
62480,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7580
62490,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7580
62500,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7590
62510,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7590
62520,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7660
62530,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7660
62540,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7670
62550,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7670
62560,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7660
62570,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7670
62580,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7610
62590,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7630
62600,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7630
62610,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7680
62620,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7680
62630,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7690
62640,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7700
62650,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7610
62660,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7680
62670,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7680
62680,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7610
62690,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7630
62700,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7630
62710,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7680
62720,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7680
62730,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7690
62740,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7700
63010,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7720
63020,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7720
63030,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7720
63040,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7720
63050,16,4,0,9,15,9,19,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7740
63060,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,10,0,0,9,93,9,9,0,9,9,7340
63070,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,10,0,0,9,93,9,9,0,9,9,7340
63080,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7720
63090,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7720
63100,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7720
63110,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7740
63120,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,10,0,0,9,93,9,9,0,9,9,7340
63130,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,10,0,0,9,93,9,9,0,9,9,7350
63140,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,10,0,0,9,93,9,9,0,9,9,7350
63150,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,10,0,0,9,93,9,9,0,9,9,7360
63160,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7730
63170,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7720
63180,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7740
63190,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,10,0,0,9,93,9,9,0,9,9,7370
63200,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,10,0,0,9,93,9,9,0,9,9,7380
63210,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7730
63220,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7740
63230,16,4,0,9,15,9,20,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7800
63240,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7750
63250,16,4,0,9,15,9,20,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7800
63260,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7760
63270,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7760
63280,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7730
63290,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7830
63300,16,4,0,9,15,9,20,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7800
63310,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7750
63320,16,4,0,9,15,9,20,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7800
63330,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7760
63340,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7760
63350,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7780
63360,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7780
63370,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7820
63380,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7810
63390,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7810
63400,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7770
63410,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7760
63420,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7780
63430,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7770
63440,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7780
63450,16,4,0,9,15,9,27,720,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7810
63460,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7770
63470,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7780
63480,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7830
63490,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7840
63500,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7770
63510,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7790
63520,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7780
63530,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7810
63540,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7790
63550,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7790
63560,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7820
63570,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7840
63580,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7900
63590,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7900
63600,16,4,0,9,15,9,27,730,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7790
63610,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7900
63620,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7900
63630,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7890
63640,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7890
63650,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7900
63660,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7900
63670,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7900
63680,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7840
63690,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7840
63700,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7890
63710,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7890
63720,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7900
63730,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7900
63740,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7890
63750,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7890
63760,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7890
63770,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7890
63780,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7900
63790,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7860
63800,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7920
63810,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7920
63820,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7930
63830,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7930
63840,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7910
63850,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7910
63860,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,93,9,9,0,9,9,7900
63870,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7850
63880,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7910
63890,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7860
63900,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7920
63910,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7920
63920,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7910
63930,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,12,0,0,9,95,9,9,0,9,9,7850
63940,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7930
63950,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7930
63960,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7910
63970,16,4,0,9,15,9,23,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7910
64010,16,4,0,9,15,9,27,720,1,0,0,0,105,0,0,0,0,0,9,93,9,9,0,9,9,1930
64020,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7640
64030,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7640
64040,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7620
64050,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7640
64060,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7710
64070,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7710
64080,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7710
64090,16,4,0,9,15,9,27,740,1,0,0,0,121,0,0,11,0,0,9,95,9,9,0,9,9,7620
64100,16,4,0,9,15,9,27,770,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7870
64110,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8050
64120,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8110
64130,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8010
64140,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8050
64150,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8050
64160,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8010
64170,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8060
64180,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8000
64190,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8060
64200,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8060
64210,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8060
64220,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8010
64230,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8060
64240,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8000
64250,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8010
64260,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8020
64270,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8030
64280,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8030
64290,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8070
64300,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8070
64310,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8070
64320,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8030
64330,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8020
64340,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8030
64350,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8030
64360,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8030
64370,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8070
